"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","四国化工機(株)","徳島県板野郡北島町太郎八須字西の川10-1","13569290",""
"売掛金","サンコー商事(株)","愛知県名古屋市名東区高社2-245","20301578",""
"売掛金","豊通マシナリー(株)","静岡県浜松市中区板屋町111番地2浜松アクトタワー14F","73945410",""
"売掛金","NITTOKU(株)","埼玉県さいたま市大宮区東町2-292-","2640000",""
"売掛金","昭和電工(株)","千葉県市原市八幡海岸通5番の1","1540000",""
"売掛金","中村留精密工業(株)","石川県白山市熱野町口15","3585450",""
"売掛金","(株)椿本チエイン","埼玉県飯能市新光20","2050730",""
"売掛金","光伝導機(株)","京都府京都市南区吉祥院石原京道町","10120000",""
"売掛金","(株)山善","東京都港区港南2-16-2","6974451",""
"売掛金","常盤産業(株)","愛知県春日井市松河戸町3-10-7","2865830",""
"売掛金","(株)中島田鉄工所","福岡県八女郡広川町大字日吉1164-4","852500",""
"売掛金","(株)岡本","岐阜県岐阜市畷町5","2471678",""
"売掛金","(株)サトーラシ","東京都大田区南六郷1-18-10","7525157",""
"売掛金","(株)嶋田鉄工所","愛知県豊川市御津町佐脇浜3-1-18","2422420",""
"売掛金","(株)藤田製作所","千葉県茂原市本納2730","1593546",""
"売掛金","ダイドー(株)","愛知県名古屋市中村区名駅南4-12-1","1016290",""
"売掛金","(株)日本精機商会","愛知県小牧市下末長田800-1","8599690",""
"売掛金","(株)MOLDINO","滋賀県野洲市三上35-2","1314264",""
"売掛金","ミネベアミツミ(株)","長野県北佐久郡御代田大字御代田4106-73","13758800",""
"売掛金","(株)ライト","東京都千代田区内神田1-12-14","1177000",""
"売掛金","植田酪農機工業(株)","東京都江戸川区松江2-14-20","96170800",""
"売掛金","(株)ウエノ","東京都台東区東上野1-9-6","3414510",""
"売掛金","(株)ツガミ","東京都中央区日本橋富沢町12-20","638110",""
"売掛金","(株)鳥羽洋行","東京都文京区水道2-8-6","9679560",""
"売掛金","三菱鉛筆(株)","東京都品川区東大井5-23-37","1224850",""
"売掛金","(株)日立パワーソリューッションズ","茨木県日立市幸町3-2-2","2590060",""
"計","","","",""
