"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)明電舎","品川区大崎2-1-1ThinkParkTower","1491402",""
"売掛金","三菱ロジスネクスト(株)","長岡京市東神足2丁目1番1号","10993506",""
"売掛金","中村技研(株)","那須烏山市上境860","1138302",""
"売掛金","イワタボルト(株)","品川区西五反田2-32-4","2306311",""
"売掛金","(株)ヤハタ","八尾市新家町3丁目51番地","749336",""
"売掛金","(有)横浜スレッド","横浜市保土ヶ谷区今井町643","835049",""
"売掛金","(株)MOGAMI","相模原市緑区橋本2-3-22","3005016",""
"売掛金","(株)IHI","江東区豊洲3-1-1","1430000",""
"売掛金","(株)IHIターボ","木曽郡大桑村須原1417","7681331",""
"売掛金","日発販売(株)","港区東新橋2-14-1NBFコモディオ汐留8F","641588",""
"売掛金","トーヨーエイテック(株)","広島市南区宇品東5-3-38","16108360",""
"売掛金","シグマ(株)","呉市警固屋9-2-28","1043570",""
"売掛金","カワダ(株)","広島市南区堀越2丁目8番11号","1037295",""
"売掛金","ダイハツ工業(株)","池田市ダイハツ町1-1","29822224",""
"売掛金","(株)ディーアクト","湖南市小砂町1番地7","1615364",""
"売掛金","明石機械工業(株)","加古郡稲美町印南2337","828652",""
"売掛金","(株)FTS","豊田市鴻ノ巣町2丁目26番地","14637533",""
"売掛金","NIFAST","","181633228",""
"売掛金","豊詠精密工業","","7595820",""
"売掛金","テクノスR&Dタイランド","","7524730",""
"売掛金","TECHNOSTATES.A.DE.C.V.","","202858539",""
"売掛金","(有)山田製作所","横浜市保土ヶ谷区権太坂2-7-3","716512",""
"売掛金","(有)秋間製作所","相模原市緑区橋本台1-28-7","863284",""
"売掛金","(株)福田工業","千葉市美浜区新港214","3041792",""
"売掛金","(有)オーエヌ・プレス","横浜市都筑区池辺町3451","815398",""
"売掛金","(株)飯山製作所","比企郡ときがわ町大字玉川2146-7","807281",""
"計","","","",""
