"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"完成工事未収入金","ジャパンマリンユナイテッド(株)","神奈川県横浜市西区みなとみらい四丁目4番2号","1505790","C807008"
"完成工事未収入金","近畿地方整備局","大阪府大阪市中央区大手前3丁目1-41","491012000","0790001"
"完成工事未収入金","近畿地方整備局淀川河川事務所","大阪府枚方市新町2-2-10","283195000","0790002"
"完成工事未収入金","近畿地方整備局浪速国道事務所","大阪府大阪市西区九条南1丁目4-18","213598000","H790007"
"完成工事未収入金","兵庫県中播磨県民センター","兵庫県姫路市北条1丁目98","7878200","H800002"
"完成工事未収入金","近畿地方整備局・港湾空港部","神戸市中央区海岸通29番地神戸地方合同庁舎","159951000","H800006"
"完成工事未収入金","清水建設(株)","東京都中央区京橋2-16-1","115500","H800107"
"完成工事未収入金","(株)タケモト土木","広島市西区三篠町3丁目9-17","25025465","I800001"
"完成工事未収入金","備前アスコン","岡山県備前市浦伊部1187-15","8993782","I800002"
"完成工事未収入金","真庭アスコン","岡山県真庭市神庭86","24315826","I800003"
"完成工事未収入金","(株)平田建設","岡山県真庭市目木1702番地1","172425","L800054"
"完成工事未収入金","(株)三協商建","岡山県真庭市勝山126","5005000","L800315"
"完成工事未収入金","梶岡建設(株)","岡山県真庭市上市瀬166番地","322300","L800388"
"完成工事未収入金","清水設備機器(有)","岡山県和気郡和気町尺所3番地の1","44000","L800401"
"完成工事未収入金","久米南町","岡山県久米郡久米南町下弓削502-1","792000","L800405"
"完成工事未収入金","(株)しまむら","","176000","L800420"
"完成工事未収入金","梶岡建設(株)","岡山県真庭市上市瀬166番地","2673000","L800424"
"完成工事未収入金","和気町","岡山県和気郡和気町尺所555","495000","L800431"
"完成工事未収入金","和気町","岡山県和気郡和気町尺所555","495000","L800432"
"完成工事未収入金","清水設備機器(有)","岡山県和気郡和気町尺所3番地の1","253000","L800436"
"完成工事未収入金","清水設備機器(有)","岡山県和気郡和気町尺所3番地の1","77000","L800437"
"完成工事未収入金","(有)吉田重機建設","兵庫県姫路市仁豊野423番地の4","4730000","L800440"
"完成工事未収入金","和気町","岡山県和気郡和気町尺所555","33000","L800441"
"完成工事未収入金","ロードワン岡山(株)","岡山県岡山市北区大元上町6番14号","292600","L800442"
"完成工事未収入金","美作県民局","岡山県津山市山下53","2666400","L800443"
"完成工事未収入金","真庭市","岡山県真庭市久世2927-2","491700","L800444"
"計","","","",""
