"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(有)エスエス興産","新潟市北区笠柳921-1","585732",""
"〃","レンタルシステム(株)","新潟市西蒲区打越乙186-6","573950",""
"〃","ニイガタ重量(株)","新潟市三条市上須頃4847-17","557700",""
"〃","(株)不二産業","新潟市東区津島屋3-208","535425",""
"〃","新潟東洋埠頭(株)","新潟市中央区竜が島1-8-3","526020",""
"〃","(株)田村建設","新潟市西区四ツ郷屋3153-1","523050",""
"〃","小菅建設興業(株)","新潟県阿賀野市福井905","521400",""
"〃","その他56件","","9935354",""
"(小計)","","","72743207",""
"未収入金","(株)木村興産","","139168","燃料代"
"〃","","","9850",""
"(小計)","","","149018",""
"計","","","",""
