"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","SHOEIMEXICANAS.A.DEC.V.","Av.MiguelHidalogo117,ParqueIndustrialMarabisAbasolo","193429116",""
"売掛金","黒田電気株式会社","東京都品川区南大井5-17-9","30886107",""
"売掛金","タキゲン製造株式会社","東京都品川区西五反田1-24-1","23249457",""
"売掛金","フジクラ電装株式会社","山形県米沢市八幡原1-1-3","19062076",""
"売掛金","シークス株式会社","大阪市中央区備後町1-4-9シークスビル","15316224",""
"売掛金","株式会社パイオラックス","神奈川県横浜市保土ヶ谷区岩井町51","12204207",""
"売掛金","三協株式会社","東京都江戸川区西一之江1-11-3","8196980",""
"売掛金","ビークルエナジージャパン株式会社","茨城県ひたちなか市稲田1410番地","6425990",""
"売掛金","日立Astemo株式会社","茨城県ひたちなか市高場2520番地","5944058",""
"売掛金","ユー・エム・シー・エレクトロニクス株式会社","埼玉県上尾市瓦葺721","3217863",""
"売掛金","ニデックコンポーネンツ株式会社","栃木県佐野市赤見町2188","3098716",""
"売掛金","大蔵工業株式会社","青森県三戸郡五戸町豊間内地蔵平1-278","2193840",""
"売掛金","フジコン株式会社","東京都大田区久が原3-32-4","1952830",""
"売掛金","小倉クラッチ株式会社","群馬県伊勢崎市赤堀鹿島町1539","1749385",""
"売掛金","ビヨンズ株式会社","静岡県富士市大渕2429-3","1470894",""
"売掛金","株式会社日本コンラックス","埼玉県坂戸市千代田5-3-8","1346591",""
"売掛金","フレクストロニクス・インターナショナル株式会社","茨城県筑西市関館367-2","1336092",""
"売掛金","株式会社セライズ","東京都大田区池上7-26-10","1077126",""
"売掛金","フジクラプレシジョン株式会社","熊本県山鹿市鹿本町梶屋748","1016873",""
"売掛金","有限会社ビナテック","神奈川綾瀬市深谷上8-23-11","766684",""
"売掛金","株式会社エー・アンド・デイ","埼玉県北本市朝日1-243","753765",""
"売掛金","株式会社プロテリアル","茨城県日立市砂沢町880","738159",""
"売掛金","株式会社リネックス","東京都品川区西五反田2-27-3","607200",""
"売掛金","石原金属化工業株式会社","東京都江戸川区平井7-6-10","504939",""
"売掛金","その他","","1798862",""
"計","","","338344034",""
"合計","","","",""
