"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","リコージャパン株式会社","東京都大田区中馬込1丁目3番6号","5058900",""
"売掛金","株式会社ISTソフトウェア","東京都大田区蒲田5丁目37番1号","3245000",""
"売掛金","富士フィルムビジネスイノベーション株式会社","東京都港区赤坂9丁目7番3号","1874400",""
"売掛金","公益財団法人国際研修協力機構","頁京都港区芝浦2丁目11番5号","1485000",""
"売掛金","株式会社ユニリタプラス","大阪府大阪市中央区博労町3丁目6番1号","1464650",""
"売掛金","イオンモール株式会社","千葉県千葉市美浜区中瀬1丁目5番地1","1078000",""
"売掛金","三井情報株式会社","東京都港区愛宕2丁目5番1号","1056000",""
"売掛金","株式会社ユニリタ","東京都港区港南2丁目15番1号","844800",""
"売掛金","株式会社東名ヒューズ","愛知県名古屋市中村区黄金通6丁目8番1","834240",""
"売掛金","鈴興株式会社","静岡県静岡市清水区入船町11番1号","732402",""
"売掛金","株式会社インテージテクノスフィア","長野県長野市大字稲葉字上千田沖318番","683100",""
"売掛金","東京システムハウス株式会社","東京都品川区西五反田8丁目1番5号","620044",""
"売掛金","株式会社アイネス","","594000",""
"売掛金","株式会社プランナーズランド","愛知県名古屋市中区栄5丁目13番21号","594000",""
"売掛金","その他13件","","1561340",""
"小計","","","21725876",""
"未収収益","その他1件","","7926",""
"小計","","","7926",""
"計","","","21733802",""
