"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","イノマタ化学(株)","大阪府堺市上之204","2871792",""
"","大和製罐(株)","大阪市中央区北久宝寺町2-4-1","720753",""
"","(株)サンパック","大阪府吹田市江坂町1-17-14","1344309",""
"","三宝化成(株)","大阪府八尾市山賀町6-62-2","3357686",""
"","塩谷化成(株)","大阪市淀川区三国本町1-10-8","4826727",""
"","(有)中林製作所","大阪府門真市打越町9-10","5442254",""
"","(株)グラセル","大阪府茨木市宮島2-2-26","9860373",""
"","大商硝子(株)","大阪市城東区鴫野西2-6-5","2714016",""
"","阪神容器(株)","大阪市城東区新喜多東1-4-12","8282283",""
"","凸版印刷(株)","東京都台東区台東1丁目5-1","1980950",""
"","協同硝子(株)","大阪府守口市八雲北町3-10-29","1186350",""
"","第一化工(株)","奈良市西九条町5-4-9","3136505",""
"","豊国産業(株)","東大阪市柏田本町15-8","802586",""
"","中川産業(株)","大阪市淀川区野中南2-5-47","645869",""
"","石田容器(株)","大阪市西成区出城2-4-5","4730172",""
"","紀伊産業(株)","大阪市中央区本町1-3-20","2104489",""
"","天龍化学工業(株)","磯城郡三宅町大字伴堂551","2229577",""
"","ホクト産業(株)","長野市大字南堀180-1","1269840",""
"","ファーマパック(株)","富山市小中163","5673280",""
"","キョーラク(株)","京都市上京区烏丸通中立売下る龍前町598番地の1","13653595",""
"","(株)佐藤アンプル製作所","富山県下新川郡入善町上飯野241","2712600",""
"","吉田プラスチック工業所","磯城郡田原本町西代237","1047750",""
"","キョーラク(株)大阪","大阪市中央区瓦町2-3-10","4162538",""
"","藤井化成(株)","大阪府八尾市南久宝寺1-33-2","845460",""
"","その他","","1804071",""
"計","","","87405825",""
