"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","宇陀化成工業(株)","奈良県宇陀市榛原篠楽117-1","22343035",""
"〃","稲畑産業(株)","大阪府大阪市中央区南船場1丁目15番14号","11098292",""
"〃","明和製紙原料(株)","岡山市北区青江1丁目20-26","9147820",""
"〃","(株)エフピコ","広島県福山市曙町1丁目13-15","7905370",""
"〃","三甲(株)九州第1工場","福岡県古賀市青柳3550","6153180",""
"〃","大本紙料(株)","兵庫県神戸市東灘区向洋町東3丁目17番地","4582513",""
"〃","三甲(株)広島工場","広島県三次市南畑敷町870-9みよしハイテ","4087600",""
"〃","(株)パナ・ケミカル","東京都杉並区上高井戸1-8-3エーム館","3968355",""
"〃","大黒天物産(株)","岡山県倉敷市堀南704番地5","3811594",""
"〃","福田三商(株)","名古屋市南区千竈通二丁目14番地1","2179414",""
"〃","(株)WADAYA","岡山県倉敷市児島下の町2丁目15-35","2102606",""
"〃","三甲(株)関西第3工場","奈良県天理市福住町4792-1","2067615",""
"〃","共栄(株)","岡山県倉敷市松江1丁目19番4号","1878996",""
"〃","リプラ(株)","兵庫県神戸市中央区港島3-4","1670152",""
"〃","(株)ミムラ","岡山県岡山市南区豊成1丁目8番8号","1608552",""
"〃","大黒天物産(株)飛騨パン工場","岐阜県飛騨市古川町是重110番地","1316700",""
"〃","(株)古江商会","広島県広島市西区東観音町30番8号","1217937",""
"〃","ヤンマーエネルギシステム製造(株)","岡山県岡山市東区西大寺新地383番地の2","1038675",""
"〃","安田金属(株)","広島県廿日市市木材港北4-60","737352",""
"〃","(有)宮岡水産","広島県東広島市安芸津町風早1354-2","707441",""
"〃","シーピー化成(株)","岡山県井原市東江原町1516","653114",""
"〃","オーシャンメタル(有)","岡山県岡山市南区当新田415-1","616156",""
"〃","その他106件","","11396317",""
"","売掛金計","","102288786",""
"計","","","",""
