"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","モリモト印刷(株)","新宿区東五軒町3-19","12227490",""
"〃","凸版印刷(株)","板橋区志村1-11-1","11505673",""
"〃","共同印刷(株)","文京区小石川4-14-12","7982837",""
"〃","ベクトル印刷(株)","文京区水道2-1-8ウィステリア文京","5977378",""
"〃","(株)新寿堂","板橋区東坂下1-13-2","5355772",""
"〃","(株)廣済堂","港区芝4-6-12","3556035",""
"〃","情報印刷(株)","川崎市高津区宇奈根718-15","3382423",""
"〃","(株)フクイン","文京区音羽1-23-3","3367076",""
"〃","(株)太平印刷社","品川区東品川1-6-16","2998600",""
"〃","創美工芸(株)","文京区大塚3-37-2アサヒレジデンス102","2515992",""
"〃","当矢印刷(株)","豊島区南池袋2-19-13当矢ビル","2414404",""
"〃","TAC(株)","千代田区三崎町3-2-18西村ビル","2176998",""
"〃","日之出印刷(株)","豊島区東池袋5-3-8","1979230",""
"〃","三省堂印刷(株)","千代田区三崎町2-22-18","1844238",""
"〃","大日本印刷(株)","新宿区市谷加賀町1-1-1","1812368",""
"〃","横山印刷(株)","墨田区亀沢1-9-14","1096877",""
"〃","岩岡印刷工業(株)","入間郡三芳町北永井宮前157-3","1062393",""
"〃","(株)シーフォース","千代田区神田小川町3-9-4","879156",""
"〃","TAC(株)","千代田区三崎町3-2-18西村ビル","857982",""
"〃","(株)双文社印刷所","板橋区熊野町13-11","796320",""
"〃","(株)DNPグラフィカ","新宿区市谷加賀町1-1-1","746240",""
"〃","(株)大観社","新座市畑中1-22-17","605286",""
"〃","(株)興陽館","文京区西片1-17-8KSビル","476652",""
"〃","共立印刷(株)","板橋区清水町36-1","426808",""
