"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"完成工事未収入金","道の駅湖畔の里福富","東広島市福富町久芳1506","19497000",""
"完成工事未収入金","太陽工業(株)","大阪市淀川区木川東4丁目8-4","12162219",""
"完成工事未収入金","日本セイフティー(株)","東京都千代田区一番町21番地","7991731",""
"完成工事未収入金","(株)奈良運送","呉市広多賀谷2丁目6-20","2718100",""
"完成工事未収入金","下花物産(株)","安芸郡坂町横浜中央1丁目6-30","1311200",""
"完成工事未収入金","(株)東豊建設","東広島市豊栄町安宿5015-5","944900",""
"完成工事未収入金","(株)共立メンテナンス","東京都千代田区外神田2丁目18番8号","786500",""
"完成工事未収入金","大政建設工業(株)","広島市東区矢賀新町4丁目7-6","756030",""
"完成工事未収入金","(株)エスシー・マシーナリ","東広島市黒瀬町小多田河原53-4","744700",""
"完成工事未収入金","ミツヤ工業(株)","東広島市高屋町稲木1609-1","436700",""
"完成工事未収入金","(株)大建","東広島市西条町田口164-24","392069",""
"完成工事未収入金","(株)鴻治組","広島市安芸区船越南1丁目2-6","367466",""
"完成工事未収入金","日野興業(株)広島営業所","広島市佐伯区八幡東3-29-12-5佐伯テクノビル2F","349685",""
"完成工事未収入金","エクシオ・エンジニアリング西日本(株)","広島市東区若草町8番17号5F","5344015",""
"完成工事未収入金","三機工業(株)","東広島市西条町田口710-71","1287770",""
"完成工事未収入金","ひがしひろしま有限責任事業組合","東広島市西条本町17-2","1057815",""
"完成工事未収入金","大之木・共立・ケーシーエル","東広島市西条町田口295-3","915200","特定建設工事JV"
"完成工事未収入金","(株)ティスコ","広島市東区若草町10-12","665900",""
"完成工事未収入金","(株)岡本組","呉市安浦町中央1丁目3-19","567600",""
"完成工事未収入金","門田建設工業(有)","広島市佐伯区三宅1-1-49","554400",""
"完成工事未収入金","(株)イワキ","広島市西区井口4-3-1","470585",""
"完成工事未収入金","(株)鴻治組","広島市安芸区船越南1丁目2-6","407000",""
"完成工事未収入金","西本急送(株)","広島市安佐南区伴南2丁目5-21","385600",""
"完成工事未収入金","大政建設工業(株)","広島市東区矢賀新町4丁目7-6","369600",""
"完成工事未収入金","(株)アップル建設","広島市安佐南区伴中央6-35-6","215160",""
"完成工事未収入金","楠本建設(株)","東広島市西条上市町5-26","205700",""
"合計","","","",""
