"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","東海岡谷機材(株)","愛知県刈谷市原崎町4丁目207番地","34399970",""
"売掛金","港産業(株)港テクノシステムカンパニー","徳島市川内町平石住吉209-1","33260244",""
"売掛金","(株)豊通マシナリー","愛知県名古屋市中村区名駅4丁目11番地27号","14226300",""
"売掛金","四国化工機(株)","板野郡北島町太郎八須西ノ川10-1","9950204",""
"売掛金","(有)久世鉄工所","小松島市金磯町8番90号","9350000",""
"売掛金","エーアイテック","","3194389",""
"売掛金","大塚テクノ(株)","鳴門市瀬戸町明神字板屋島120番地1","3075490",""
"売掛金","島根自動機(株)","島根県松江市鹿島町佐陀宮内784番地","2800050",""
"売掛金","マルイテック(株)","阿南市那賀川町手島榎瀬42番地","2504150",""
"売掛金","(株)シンテック","名西郡石井町高川原字高川原873番地1","769230",""
"売掛金","古野電気","","660000",""
"売掛金","高木製作所","","618200",""
"売掛金","その他","","440276",""
"小計","","","115248503",""
"計","","","115248503",""
