"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)山水鉄工所仙台支店","宮城県仙台市宮城野区日の出町3丁目5番8号","1421332",""
"売掛金","(株)久真建装","沖縄県うるま市与那城饒辺428番地","1417590",""
"売掛金","盛虎ジャパン(株)((有)テクニカル九","沖縄県那覇市安謝2丁目4番7号","1415381",""
"売掛金","株式会社真英オキナワ","沖縄県うるま市字宮里266-4","1401986",""
"売掛金","金秀建設株式会社","沖縄県西原町小波津567番地","1398156",""
"売掛金","株式会社データ・ユニオン(ハットウィンク","神奈川県綾瀬市蓼川3-16-15","1395545",""
"売掛金","株式会社中部管機材","沖縄県中頭郡読谷村字伊良皆361-5","1364215",""
"売掛金","那覇鋼材株式会社(宜野湾支店)","沖縄県宜野湾市上原2-5-8","1359871",""
"売掛金","株式会社大成ホーム","沖縄県浦添市牧港3-39-11","1352929",""
"売掛金","盛虎ジャパン(株)((株)オートセット・","沖縄県那覇市安謝2丁目4番7号","1350972",""
"売掛金","総合金物一建","沖縄県那覇市安次嶺6番地の18","1344170",""
"売掛金","株式会社オキナカ","沖縄県沖縄市諸見里1丁目30番16号","1325708",""
"売掛金","株式会社サムシング沖縄支店","東京都江東区豊洲3-2-24豊洲フォレシア9階","1325445",""
"売掛金","有限会社アーキテクトテザイントォーラス","沖縄県沖縄市中央1丁目36番9","1321943",""
"売掛金","株式会社澤商","愛知県名古屋市中川区柳川町1-8","1320776",""
"売掛金","初穂商事株式会社豊橋営業所","愛知県豊川市蔵子6-17-5","1295690",""
"売掛金","ユハラ工業(株)","東京都葛飾区奥戸1-21-3","1294150",""
"売掛金","株式会社樹創","沖縄県沖縄市登川1788","1289534",""
"売掛金","昭和ドア有限会社","沖縄県那覇市小禄1-1-18","1283370",""
"売掛金","桃原建装","沖縄県南城市玉城字船越743-4","1283245",""
"売掛金","株式会社沖電工(宮古営業所)","宮古島平良市荷川取401番地1","1274130",""
"売掛金","サンコー物産株式会社東京営業所","東京都渋谷区代々木2-23-1","1262609",""
"売掛金","関包スチール株式会社九州事業所","福岡県糟屋郡久山町山田2305-1","1250915",""
"売掛金","株式会社オキナワ商事","沖縄県中城村屋宜60-2","1250201",""
"売掛金","株式会社東崎興業","沖縄県西原町字東崎4-6","1243000",""
"売掛金","盛虎ジャパン(株)((株)江藤建設工業)","沖縄県那覇市安謝2丁目4番7号","1235586",""
"計","","","",""
