"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"完成工事未収入金","(有)山内組","岡山県和気郡和気町藤野1282","23760","L800501"
"完成工事未収入金","関東地方整備局","埼玉県さいたま市中央区新都心2-1","312969800","T790008"
"完成工事未収入金","京浜港湾工事(株)","東京都大田区羽田1丁目21-7","42815000","T800005"
"完成工事未収入金","(株)小島組","愛知県名古屋市港区木場町1-6","2992000","T807002"
"完成工事未収入金","九州地方整備局","福岡県福岡市博多区博多駅東2丁目10-7福岡第","180057692","Q790002"
"科目計","","","2119414442",""
"契約資産","南伊勢自然電力合同会社","東京都文京区本郷4-9-22","3543188","A800500"
"契約資産","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","1953159","B790337"
"契約資産","(株)レオン都市開発","大阪府大阪市北区天満橋1丁目6番18号","205189004","B800101"
"契約資産","(株)マリナーズ","大阪府大阪市大正区千島1丁目20-7","266000","B800324"
"契約資産","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","3906300","B800337"
"契約資産","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","186013","B800338"
"契約資産","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","1543918","B800351"
"契約資産","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","446434","B800352"
"契約資産","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","102308","B800353"
"契約資産","(株)安藤・間","東京都港区東新橋1丁目9番1号","822183","B800354"
"契約資産","(株)安藤・間","東京都港区東新橋1丁目9番1号","2924144","B800355"
"契約資産","神鋼物流(株)","神戸市中央区脇浜海岸通2-2-4","1041679","B800356"
"契約資産","(株)神戸製鋼所加古川製鉄所","兵庫県加古川市金沢町1","325524","B800362"
"契約資産","(株)神戸製鋼所加古川製鉄所","兵庫県加古川市金沢町1","4650357","B800363"
"契約資産","(株)神戸製鋼所加古川製鉄所","兵庫県加古川市金沢町1","548742","B800364"
"契約資産","(株)神戸製鋼所加古川製鉄所","兵庫県加古川市金沢町1","372028","B800365"
"契約資産","(株)神戸製鋼所加古川製鉄所","兵庫県加古川市金沢町1","576644","B800366"
"契約資産","(株)神戸製鋼所加古川製鉄所","兵庫県加古川市金沢町1","1357904","B800367"
"契約資産","戸田建設(株)","東京都中央区八丁堀二丁目8番5号","140728502","C800003"
"契約資産","住友電気工業(株)","大阪市中央区北浜4-5-33(住友ビル)","172919857","C800008"
"計","","","",""
