"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","品川リフラクトリーズ(株)","千代田区大手町2-2-1-8F","150549483",""
"売掛金","清水産業(株)","岡山市北区東中央町3-6","29671871",""
"売掛金","前嶋工業(株)","備前市伊部2723-3","13348363",""
"売掛金","(株)西日本トレーディング","備前市西片上16","4083200",""
"売掛金","入来カオリン(有)","鹿児島市草牟田町5-11","3787350",""
"売掛金","(株)立花マテリアル","福岡市東区多の津1-1-5","3426957",""
"売掛金","寺田産業(株)","赤穂市新田915-1","3069353",""
"売掛金","薬材開発センター(株)","大阪市西区南堀江4-31-19","2920104",""
"売掛金","(株)丸豊鋳材製作所","倉敷市玉島乙島新湊8256-20","2558763",""
"売掛金","(株)キャトワ","総社市富原1220-6","2279200",""
"売掛金","太平洋マテリアル(株)","福岡市中央区天神町4-2-31-6F","1905603",""
"売掛金","クニミネ工業(株)","千代田区岩本町1-10-5-3F","1875198",""
"売掛金","(株)合同セラミックス","備前市伊部936","1874510",""
"売掛金","(株)井上商事","備前市吉永町金谷192-9","1815862",""
"売掛金","林ロザイ(株)","備前市吉永町南方603","1787500",""
"売掛金","マツモト産業(株)","南あわじ市市小井123","1640687",""
"売掛金","田中藍(株)","久留米市城南町8-27","1299980",""
"売掛金","岩谷産業(株)","大阪市中央区本町3-6-4","1256200",""
"売掛金","神根産業(株)","備前市吉永町神根本290","1237245",""
"売掛金","(有)裏試錐工業","菊池郡菊陽町津久礼2949-10","1217150",""
"売掛金","(有)ダイヤボーリング","人吉市富ヶ尾町1-1","1203260",""
"売掛金","ヨータイ","貝塚市二色中町8-1","1133433",""
"売掛金","林六(株)","福岡市博多区博多駅前3-19-14-4F","1098680",""
"売掛金","住化農業資材(株)","観音寺市港町2丁目7-33","1059300",""
"売掛金","カツラギ商事(株)","福岡市中央区大名1-15-7-205","984855",""
"売掛金","九州電力(株)","福岡市中央区渡辺通2-1-82","822648",""
"計","","","",""
