"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)タイネクサス","兵庫県西脇市上野323-1","1892682",""
"売掛金","佐藤商事(株)","広島県安芸郡坂町北新地4-1-4","1688713",""
"売掛金","(株)東京洗染","","1630781",""
"売掛金","(株)高橋商会","埼玉県越谷市瓦曽根1-16-37","1612306",""
"売掛金","大一工業(株)","奈良県生駒郡斑鳩町幸前2-8-24","1498684",""
"売掛金","(株)エスイージー","高知県南国市大埔甲1498","1237225",""
"売掛金","ビー・エル・オートテック(株)","兵庫県神戸市兵庫区明和通3-3-17","1193115",""
"売掛金","(株)日野屋商会","大阪府大阪市西区立売堀4丁目8-20","1163591",""
"売掛金","近畿軸受販売(株)","大阪府大阪市福島区玉川4-11-31","1105203",""
"売掛金","(株)川村鉄工","滋賀県米原市顔戸1344-1","961015",""
"売掛金","草野産業(株)","岡山県倉敷市老松町2丁目7-25階","730587",""
"売掛金","錦門丸松工業(株)","","708956",""
"売掛金","北陸バンドー(株)","","687542",""
"売掛金","川島商事(株)","","678001",""
"売掛金","その他","","9667954",""
"計","","","531506613",""
"未収入金","独立行政法人中小企業基盤整備機構","東京都港区虎ノ門3-5-1虎ノ門37森ビル","45545995","事業再構築補助金"
"未収入金","(株)マインズ","岡山県岡山市北区玉柏567番地1","14796278","貸付金利息"
"未収入金","日新精密有限公司","中国河南省鄭州経済技術開発区第十大街164号","9829297",""
"未収入金","","","5763536","福州プーリーの代品請求"
"未収入金","安田産業(株)","岡山県岡山市南区三浜町1-1-18","828630",""
"未収入金","(株)金光商店","大阪府大阪市羽曳野市西浦1240-2","540509",""
"未収入金","環境共創イニシアチブ","東京都中央区銀座2-16-7","427666","エネルギー投資促進支援事業費補助金"
"未収入金","木下アルミ(株)","大阪府八尾市南本町8丁目56番3号","199100",""
"未収入金","平林金属(株)","岡山県岡山市北区下中野347-104","184261",""
"合計","","","",""
