"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","北部通信工業(株)","福島市伏拝字沖27-1","150655",""
"売掛金","(株)クリオ","愛知県一宮市奥町神田19-1","422730",""
"売掛金","東栄電機(株)","静岡県三島市松本131","208450",""
"売掛金","(株)諏訪三社電機","長野県茅野市豊平5335","1408000",""
"売掛金","栃木電子工業(株)","栃木県栃木市樋ノ口町444-1","13717000",""
"売掛金","ジャパン・イーエム・ソリューション(株)","兵庫県加東市佐保35","3640175",""
"売掛金","(株)サイテック","茨城県守谷市立沢1945-3","632940",""
"売掛金","","","9911206",""
"売掛金","(株)ドッドウェルビー・エム・エス","中央区日本橋久松町12-8","231000",""
"売掛金","(株)牟礼精密","西多摩郡瑞穂町殿ヶ谷429-1","148005",""
"合計","","","144902665",""
