"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","株式会社イワセ・エスタ","大阪市浪速区元町3-5-16","5990512","たまご"
"売掛金","岡野食品株式会社","姫路市御国野町国分寺391","2918466","たまご"
"売掛金","今里食品","宝塚市高司5丁目1番52号","2589408","たまご"
"売掛金","三井物産株式会社","東京都千代田区大手町一丁目3-1","2678037","たまご"
"売掛金","カネカ食品株式会社","大阪府摂津市鳥飼西5丁目1番8号","1950296","たまご"
"売掛金","マックスバリュ西日本株式会社","姫路市北条口4-4","2040709","たまご"
"売掛金","株式会社トーホーストア","神戸市東灘区向洋町西5-9","2739064","たまご"
"売掛金","有限会社たまごの郷Yellow","丹波市氷上町三原151","2365822","たまご"
"売掛金","松田産業株式会社","大阪市西淀川区大野三丁目1-28","3490684","たまご"
"売掛金","株式会社トーホーキャッシュアンドキャリ","神戸市東灘区向洋町西5-9","3157066","たまご"
"売掛金","佐藤食品株式会社","福岡県行橋市東大橋4丁目1570-1","2354327","たまご"
"売掛金","石田鶏卵株式会社","神戸市東灘区深江浜町110-2","1966548","たまご"
"売掛金","株式会社ベル","神戸市東灘区住吉浜町15-1","2012709","たまご"
"売掛金","東海澱粉株式会社兵庫営業所","姫路市北条梅原町268","570240","たまご"
"売掛金","尾家産業株式会社","神戸市東灘区深江町133","2056968","たまご"
"売掛金","伊藤忠食糧株式会社","東京都港区南青山1-1-1","2000109","たまご"
"売掛金","株式会社シンケールス","神戸市東灘区御影塚町三丁目3-22","1303253","たまご"
"売掛金","株式会社ヒラタ","神戸市須磨区弥栄台五丁目11-2","2053916","たまご"
"売掛金","株式会社新保哲也アトリエ","尼崎市水堂町三丁目15-26","2420101","たまご"
"売掛金","第一鶏耶","神戸市中央区若菜通5-2-7","1400929","たまご"
"売掛金","吉田産業京都","京都府京都市南区上鳥羽火打形町3-1","1506409","たまご"
"売掛金","太平商事株式会社","大阪府堺市中央区平井202-1","1159455","たまご"
"売掛金","株式会社稲美乳販","加古郡稲美町野寺939-1","1272666","たまご"
"売掛金","ヒラキ株式会社","神戸市西区岩岡町野中字福吉556","1046493","たまご"
"売掛金","寿製菓(株)","鳥取県米子市旗ケ崎2028","3533356","たまご"
"売掛金","ミナト","京都府京都市南区東九条南河辺町16","1645844","たまご"
"頁計","","","58223387",""
