"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","三菱電機(株)","東京都千代田区丸の内2-2-3","24206855",""
"売掛金","菱電商事(株)","東京都豊島区東池袋3-15-15","21359283",""
"売掛金","(株)エムズ","瀬戸市西松山町1-71","16320100",""
"売掛金","(株)立花エレテック","大阪市西区西本町1-13-25","15999470",""
"売掛金","三菱電機トレーディング(株)","東京都千代田区丸の内2-7-3","10459722",""
"売掛金","(株)カナデン","東京都港区新橋4-22-4","5410864",""
"売掛金","長野三菱電機機器販売(株)","長野県松本市白板1-7-5","3764862",""
"売掛金","三菱電機インダストリアルソリューション(株)","千代田区丸の内3-3-1","2108508",""
"売掛金","(株)丸広産業","新潟県三条市大島4956","2087800",""
"売掛金","岡山宮地弘商事(株)","","1963555",""
"売掛金","岡谷鋼機(株)","名古屋市中区栄2-4-18","1672880",""
"売掛金","四国三菱電機販売(株)","香川県高松市朝日新町29-18","1608255",""
"売掛金","MitsubishiElectricAutomation","SoiSerithai54T.KanayaoA.Kannayao,BKK10230Thailand","1490200",""
"売掛金","(株)たけびし","京都市右京区西京極豆田町29","1371700",""
"売掛金","山陽三菱電機販売(株)","広島市中区中町8-12","1020030",""
"売掛金","中部三菱電機機器販売(株)","名古屋市昭和区鶴舞2-18-1","990462",""
"売掛金","荘内三菱電機機器販売(株)","山形県鶴岡市宝田2-5-22","590700",""
"売掛金","その他","26件","2462285",""
"計","","","114887531",""
"未収入金","三菱UFJファクター(株)","東京都千代田区神田淡路町2-101","42726823","菱電商事(株)電子記録債権"
"未収入金","三菱UFJファクター(株)","東京都千代田区神田淡路町2-101","5564611","千代田三菱電機機器販売(株)電債"
"未収入金","三菱UFJファクター(株)","東京都千代田区神田淡路町2-101","2432804","北海道三菱電機販売(株)電債"
"未収入金","三菱UFJファクター(株)","東京都千代田区神田淡路町2-101","2165350","岡谷鋼機(株)電子記録債権"
"未収入金","三菱UFJファクター(株)","東京都千代田区神田淡路町2-101","1308802","(株)弘電社電子記録債権"
"未収入金","菱電商事(株)","名古屋市中区錦2-4-3","499010","モーター型式変更費用請求分"
"合計","","","",""
