"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)五嶋水急","京都市伏見区横大路一本木18-2","64053660",""
"売掛金","昌和水産(株)","福岡市中央区長浜3-11-3","28667151",""
"売掛金","幸運トラック(株)","長崎県大村市富の原2丁目595-1","21396060",""
"売掛金","ダイイチ・トランスポート(株)","滋賀県東近江市妙法寺町947-29","12380330",""
"売掛金","久留米運送(株)","大阪市西淀川区福町3-4-22","9718400",""
"売掛金","(株)ヤマフ","松浦市調川町下免695","7549355",""
"売掛金","(株)ムロオ","広島県呉市中央1-6-9","6814500",""
"売掛金","(有)小野運輸","佐賀県杵島郡白石町戸ケ里3660-1","6613200",""
"売掛金","(株)水研","大阪府大阪市福島区野田2-13-5ニッセイビル7F","6476184",""
"売掛金","大昌運輸(株)","唐津市中瀬通1-6","5933939",""
"売掛金","(有)尾上運送","大村市今津町728-1","5208500",""
"売掛金","(株)北部市場運送","大阪府茨木市島3丁目12-25","4752000",""
"売掛金","金子産業(株)","唐津市中瀬通1-8","4712400",""
"売掛金","(株)三陽","福岡市中央区長浜2-3-6三陽長浜ビル3F","3647006",""
"売掛金","(有)大隈水産","佐賀県唐津市海岸通り7182-411","3601026",""
"売掛金","(株)久江運輸","茨城県土浦市荒川沖東2-6-9ハイネスヴィラ103","3512300",""
"売掛金","福水商事(株)","福岡市中央区長浜3丁目11-3-605","3408493",""
"売掛金","北尾運送(株)","諫早市津久葉町99-44","3350300",""
"売掛金","相浦缶詰(株)","佐世保市大潟町986","3337926",""
"売掛金","(株)松浦配送センター","松浦市調川町下免695","3159442",""
"売掛金","(株)兵殖","大分県津久見市高洲町24-3824-71","2871000",""
"売掛金","(株)ケイティアイロジ","福岡県北九州市門司区吉志1丁目36番26号BOパーク6号","2845700",""
"売掛金","共和産業(株)","境港市昭和町13-21","2743081",""
"売掛金","(株)ジャパントラストライン","鹿児島県鹿児島市本名町826番地2","2574000",""
"売掛金","長崎丸善運輸(株)","長崎県諫早市高来町大戸350-6","2520716",""
"売掛金","マルハニチロ(株)","東京都江東区豊洲3-2-20","1982332",""
"合計","","","",""
