"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)第一産商","東京都多摩市貝取1-20-6","7297325",""
"","千代田鋼材(株)","東京都中央区入船3-5-10-3F","399825",""
"","中央鋼材(株)","東京都中央区八丁堀2-10-9","1281326",""
"","(株)角彦","東京都墨田区緑3-4-16","30360",""
"","中村鋼業(株)","東京都江東区亀戸7-38-13","336055",""
"","中村鋼材(株)","東京都中央区新川2-8-10","516170",""
"","(株)中村","埼玉県川口市弥平3-7-21","80775",""
"","長野鋼材(株)","長野県長野市稲里町中央4-21-38","327067",""
"","(株)長谷川パイプ商会","千葉県浦安市港31","1237901",""
"","ヒガアーツアンドメタル(株)","東京都大田区城南島4-6-2","119052",""
"","藤原鋼材(株)","東京都港区麻布十番1-7-3","1839758",""
"","豊昇製作所","東京都墨田区東墨田2-9-9","1114470",""
"","本清鋼材(株)","千葉県松戸市上本郷4564","1515238",""
"","(株)丸和鋼材店","東京都大田区本羽田1-18-21","214125",""
"","三神金属(株)","神奈川県横浜市金沢区福浦1-8-32","27400",""
"","(株)水上鋼材","千葉県柏市旭町5-1-8","60606",""
"","宮田鋼材(株)","東京都中央区新川2-15-11","398513",""
"","村山鋼材(株)","千葉県浦安市入船1-5-2-15F","7098",""
"","柳川鉄鋼(株)","千葉県浦安市鉄鋼通り1-9-5","132991",""
"","2月分仮受消費税","","3355600",""
"小計","","","36911600",""
"未収入金","中央鋼材(株)","東京都中央区八丁堀2-10-9","20661950","営業債権"
"","村山鋼材(株)","千葉県浦安市入船1-5-2-15F","396234","営業債権"
"","","","32900","貸付金利息"
"","","","32900","貸付金利息"
"計","","","",""
