科目,名称(氏名),所在地(住所),期末現在高,摘要
売掛金,(株)メガチップス,千葉県千葉市美浜区中瀬1-3幕張テクノガーデンB-11,48950000,
〃,明電商事(株),東京都品川区大崎2-8-1,11330000,
〃,日本電計(株),東京都千代田区外神田3-5-12聖公会神田ビル5F,7773810,
〃,(株)ホクシン,滋賀県近江八幡市鷹飼町15542,4026000,
〃,ルネサスエレクトロニクス(株),東京都小平市上水本町5-20-1,1379620,
〃,その他15件,,6707706,
計,,,80167136,
電子記録債,KISCO(株),大阪府大阪市中央区伏見町3-3,2126300,
〃,ルネサスエレクトロニクス(株),東京都小平市上水本町5-20-1,1053910,
〃,九州計測器(株),福岡県福岡市博多区山王1-6-18,101640,
計,,,3281850,
未収入金,,,1021917,
〃,サンバレーシステム(株),世田谷区池尻3-1-1,270997,
計,,,1292914,
