"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","有限会社長堂建材店","沖縄県浦添市西原3-2-6","481662",""
"売掛金","A&Kホンシュウ株式会社首都圏","埼玉県白岡市岡泉1200","477400",""
"売掛金","株式会社桐井製作所関西サポートセン","大阪府大阪市中央区南船場1-18-17","476080",""
"売掛金","(株)吉田産業八戸支店04ー9039","青森県八戸市卸センター2-3-30","475530",""
"売掛金","株式会社大友工業(建築)","沖縄県宜野湾市伊佐4-6-11","473710",""
"売掛金","有限会社仲間材木店","沖縄県沖縄市南桃原3丁目39-18(資材ヤード2F)","469832",""
"売掛金","エムティー装飾","沖縄県与那原町東浜13-15","467918",""
"売掛金","有限会社新居開発","沖縄県那覇市楚辺2丁目3番1号","466957",""
"売掛金","ホーメイ商工株式会社生駒工場","奈良県生駒市北田原町2442番地","463980",""
"売掛金","小野金物店","宮城県伊具郡丸森町字花田30-2","462006",""
"売掛金","盛虎ジャパン(株)(SEIKO建材)","沖縄県那覇市安謝2丁目4番7号","456860",""
"売掛金","その他(饒波大悟)神谷様/豊見城現","","454201",""
"売掛金","(株)宮城ビルテック登米(営)","宮城県登米市迫町佐沼字袋向1-5","453784",""
"売掛金","丸井産業(株)徳島営業所","徳島県徳島市末広3-4-9-2","452100",""
"売掛金","株式会社島袋","沖縄県浦添市牧港5-7-1","451964",""
"売掛金","サンコー物産株式会社名古屋営業","愛知県清須市春日立作31","451220",""
"売掛金","日世通商株式会社","大阪府大阪市中央区平野町4-6-16","447095",""
"売掛金","(株)ヒムロ東京営業所","東京都西多摩郡瑞穂町長岡長谷部370-1","440000",""
"売掛金","有限会社仲地建設","沖縄県うるま市石川東恩納652-5","439017",""
"売掛金","渡海工業","沖縄県中城村新垣1819-1","438337",""
"売掛金","知名商会","沖縄県中城村字登又428-2","436799",""
"売掛金","株式会社新崎不動産新京金物セン","沖縄県南風原町照屋40-6","433525",""
"売掛金","(株)三浦商店","愛媛県松山市三津2-5-23","431200",""
"売掛金","丸井産業(株)阪和営業所","和歌山県和歌山市祢宜1324-1","425722",""
"売掛金","丸井産業(株)鹿児島営業所","鹿児島県鹿児島市宇宿2-5-2","424325",""
"売掛金","株式会社大和産業","沖縄県国頭郡本部町字具志堅1334番地","421102",""
"計","","","",""
