"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","四国化工機(株)","中央区日本橋人形町2-26-5","28533802",""
"売掛金","植田酪農機工業(株)","江戸川区松江2-14-20","19336900",""
"売掛金","(株)TRファクトリー","京都府綴喜郡宇治田原立川金井谷1-38","17157800",""
"売掛金","(株)鳥羽洋行","文京区水道2-8-6","13548370",""
"売掛金","ファナック(株)","南都留郡忍野村忍草字古馬場3580","13508000",""
"売掛金","ミネベアミツミ(株)","北佐久郡御代田町大字御代田","8910000",""
"売掛金","(株)日立パワーソリューションズ","日立市幸町3-2-2","9516100",""
"売掛金","(株)山善","大阪市西区立売堀2-3-16","9485520",""
"売掛金","三菱マテリアル(株)","岐阜県安八郡神戸町横井1528-1","5183970",""
"売掛金","三立興産(株)","安城市横山町横山4531","4950000",""
"売掛金","常盤産業(株)","春日井市松河戸町3-10-7","4197270",""
"売掛金","ユアサ商事(株)","千代田区神田美土代町7","3344000",""
"売掛金","(株)ライト","千代田区内神田1-12-14","3333000",""
"売掛金","(株)嶋田鉄工所","豊川市御津町佐脇浜3-1-18","2906860",""
"売掛金","昭和金属工業(株)","桜川市岩瀬2120","2827000",""
"売掛金","(株)藤田製作所","茂原氏本納2730","2230280",""
"売掛金","NITTOKU(株)","福島市飯野町明治字鹿ノ子島17-3","2090000",""
"売掛金","(株)高橋焼入工業所","大田区東糀谷5-16-6","1809665",""
"売掛金","THK(株)","港区芝浦2-12-10","1791900",""
"売掛金","(株)スカイテック","秩父郡皆野町金崎175","1722116",""
"売掛金","マルカ","千代田区神田錦町3-20","1595000",""
"売掛金","森田電機産業(株)","港区芝大門2-10-6","1573000",""
"売掛金","(株)三明製作所","春日井市黒鉾町大久手146-8","1485000",""
"売掛金","(株)サトーラシ","比企郡嵐山町川島2421","1276498",""
"売掛金","(株)レゾナック","市原市八幡海岸通5-1","1265000",""
"売掛金","岩瀬産業(株)","伊勢崎市下植木町3-10","1251690",""
"計","","","",""
