"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)エーワ","台東区台東4-18-10","970827",""
"同上","(株)サンパック","市川市田尻3-1-10","854478",""
"同上","(株)トッキョ","戸田市美女木向田1137","581347",""
"同上","ケリエイトパックス(株)","栃木県芳賀郡市貝町大字赤羽3781-5","739354",""
"同上","(株)チャイルド本社","文京区小石川5-24-21","1152060",""
"同上","(有)朝日光沢印刷所","川口市東領家5-17-23","662811",""
"同上","(株)アドナック","台東区小島2-14-3","12208147",""
"同上","(株)フジプリンテック","千代田区内神田2-2-6-3F","3126515",""
"同上","(株)ゴードー","川越市大字的場1445","793213",""
"同上","三報社印刷(株)","江東区亀戸7-2-12","1130072",""
"同上","日経印刷(株)","江東区平野2-3-39","1170863",""
"同上","吉田印刷工業(株)","大和市下鶴間2-1-22","2397751",""
"同上","倉敷印刷(株)","墨田区錦糸4-16-17","2901574",""
"同上","(株)横浜リテラ","横浜市戸塚区上矢部町1965-4","1311140",""
"同上","(株)シェーネプリント","綾瀬市小園4-29-20","930421",""
"同上","凸版メディア(株)","文京区関口1-23-6-302","1056825",""
"同上","ザ・パック(株)","坂戸市千代田5-4-34","5744233",""
"同上","泰輝印刷(株)","板橋区前野町2-18-11","1511290",""
"同上","(株)SPRジャパン","渋谷区円山町10-182F","785180",""
"同上","(株)シナテック","台東区駒形1-10-4","932800",""
"同上","堀紙管(株)","調布市下石原3-62-1","719950",""
"同上","武田紙器(株)","千代田区東神田2-2-1","20481126",""
"同上","(有)中京印刷","蓮田市東3-9-22","3351150",""
"同上","(株)グラートコーポレーション","港区南青山5-4-35","11325111",""
"同上","日本カードプロダクツ(株)","草加市稲荷1-11-1","7000956",""
"同上","新日本印刷(株)","中央区築地2-1-16","5690095",""
"合計","","","",""
