"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","北原産業","大野城市大池1-7-28","1159463",""
"〃","フジカ","長崎県西彼杵郡長与町高田郷414-5","411093",""
"〃","三裕商会","北九州市小倉北区赤坂海岸8-12","41953",""
"〃","DNPテクノパック","東京都新宿区市谷加賀町1丁目1番1号","4678780",""
"〃","大石産業","北九州市八幡東区桃園2-7-1","5485453",""
"〃","イケダ","広島市西区商工センター7-5-42","28643139",""
"〃","京阪セロファン","京都市左京区西院月双町5","1423772",""
"〃","大阪シーリング","大阪府八尾市南本町1-10-1","1293164",""
"〃","トーホー加工","糟屋郡粕屋町内橋797-6","3998692",""
"〃","丸東産業","福岡県小郡市千潟892番地1","4645987",""
"〃","日之出工業","福岡市博多区浦田1-28-70","377908",""
"〃","共和","","12179821",""
"〃","清和","福岡市南区大楠町1-22-22","447031",""
"〃","(株)平野屋物産","大野城市瓦田4-4-7","164901",""
"〃","ナイトウ","","126701",""
"〃","","","27456",""
"〃","三秀セロファン","","1003090",""
"〃","信和産業","","1618379",""
"〃","","","131725",""
"〃","ラフィーネ","","255002",""
"〃","イーラボ","福岡県福岡市東区千早2丁目14番14号","314600",""
"〃","北村化学産業","大阪府大阪市中央区平野町1丁目8番13号","278850",""
"〃","サタ商事","","450657",""
"〃","カナオカ","","910793",""
"〃","ASP","","331069",""
"〃","フィルネクスト関西","","157850",""
"計","","","",""
