"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","メンズソウ合同会社","東京都渋谷区神宮前4-3-15","14000346",""
"売掛金","(株)neuthlngs","大阪市浪速区幸町3-1-22","12990763",""
"売掛金","(株)W&M","大阪市西区北堀江1-22-3","10572577",""
"売掛金","(有)ジーブイジャパン","神奈川県横浜市青葉区大場町156-34","10390443",""
"売掛金","(株)TOSU","京都市中京区烏帽子屋町502","8603661",""
"売掛金","(株)BRIGHTLIGHT","東京都世田谷区若林1-18-4-4F","7328135",""
"売掛金","(株)トゥルーアイ","大阪市西区北堀江1-5-2","7040583",""
"売掛金","(有)スピナーベイト","東京都渋谷区千駄ヶ谷2-39-3","4903434",""
"売掛金","(有)TRIP","大阪府吹田市江坂町1-20-8","3994331",""
"売掛金","(株)doublet","東京都世田谷区用賀2-39-17","3791185",""
"売掛金","(有)旅姿七人社","大阪市中央区久太郎町3-5-5","3178730",""
"売掛金","(株)サカイスラッシュ","東京都渋谷区猿楽町11-21","2410550",""
"売掛金","(株)エルトップ","東京都江東区亀戸1-8-6","2112215",""
"売掛金","リベラル服装(株)","大阪市中央区糸屋町1丁目1-1","2032281",""
"売掛金","(株)田幸","岐阜県岐阜市南鶉5-52-1","1953450",""
"売掛金","(株)Dul","大阪市西区南堀江4-25-35-302","1834206",""
"売掛金","(株)秋霞堂","東京都大田区北千束1-7-18","1731776",""
"売掛金","(株)S.M.L.XL","東京都港区三田4-10-5","1616028",""
"売掛金","(有)オールドマンズテーラー","山梨県富士吉田市下吉田7-29-2","1335257",""
"売掛金","","","1309464",""
"売掛金","その他","","30346857",""
"","売掛金計","","133476272",""
"未収入金","岩井コスモ証券本店","大阪市中央区今橋1-8-12","288091",""
"","未収入金計","","288091",""
"計","","","133764363",""
