"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","菱電商事(株)","東京都豊島区東池袋3-15-15","36627388",""
"売掛金","(株)立花エレテック","大阪市西区西本町1-13-25","32051008",""
"売掛金","三菱電機(株)","東京都千代田区丸の内2-2-3","18788998",""
"売掛金","(株)エムズ","瀬戸市西松山町1-71","16416891",""
"売掛金","(株)カナデン","東京都港区新橋4-22-4","14229516",""
"売掛金","北海道三菱電機販売(株)","札幌市東区北24条東2丁目5-15","11721820",""
"売掛金","四国三菱電機販売(株)","香川県高松市朝日新町29-18","4686000",""
"売掛金","長野三菱電機機器販売(株)","長野県松本市白板1-7-5","2504535",""
"売掛金","(株)丸広産業","新潟県三条市大島4956","2401300",""
"売掛金","岡谷鋼機(株)","名古屋市中区栄2-4-18","2298340",""
"売掛金","(株)たけびし","京都市右京区西京極豆田町29","2153360",""
"売掛金","山陽三菱電機販売(株)","広島市中区中町8-12","1811922",""
"売掛金","山陰三菱電機販売(株)","島根県松江市平成町182-35","1573838",""
"売掛金","MitsubishiElectricAutomation","SoiSerithai54T.KanayaoA.Kannayao,BKK10230Thailand","1490200",""
"売掛金","中部三菱電機機器販売(株)","名古屋市昭和区鶴舞2-18-1","1391775",""
"売掛金","三菱電機インダストリアルツリューション(株)","千代田区丸の内3-3-1","1037272",""
"売掛金","鈴与商事(株)","豊橋市大橋通3-112","996380",""
"売掛金","加茂川啓明電機(株)","大阪府吹田市江坂町1-12-38","902000",""
"売掛金","西山電気(株)","東京都港区白金2-5-12","704935",""
"売掛金","山形三菱電機販売(株)","山形市流通センター3-10-2","606100",""
"売掛金","その他","18件","1359880",""
"計","","","155753458",""
"未収入金","三菱UFJファクター(株)","東京都千代田区神田淡路町2-101","51585269","菱電商事(株)電子記録債権"
"未収入金","三菱UFJファクター(株)","東京都千代田区神田淡路町2-101","50671726","(株)立花エレテック電子記録債権"
"未収入金","三菱UFJファクター(株)","東京都千代田区神田淡路町2-101","23605197","北海道三菱電機販売(株)電債"
"合計","","","",""
