"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","YANTAIAIKAITIANLONGMOULDINGPLASTICSCO.,LTD","YANTAISHANDONGCHINA","16757550",""
"","HIRATAPRECISIONINDUSTRIAL(DALIAN)CO.,LTD.","ECONOMIC&TECHNICALDEVELOPMENTZOME,DALIAN,CHIAN","16157580",""
"","MURATACO.,LTD.","KWUNTONGKOWLOONH.K","10299172",""
"","FUJIELECTRICDALIANCO.,LTD.","ECONOMIC&TECHNICALDEVELOPMENTZOME,DALIAN,CHIAN","5916392",""
"","SHINWAGOSECO.,LTD.","No.58-70KwaiCheongRoad,KwaiChung,NewTerritoriesHongKong","4242660",""
"","PLAMATELS(SHANGHAI)CO.,LTD.","XINHUAROADSHANGHAI,P.R.CHINA","4167040",""
"","WUXIMINDELECTRICCO.,LTD","BINHUECONOMIC&TECHNOLOGICALDEVELOPMENTZONE,WUXICHINA","3822044",""
"","WUXINEWHONGTAIELECTRICALTECHNOLOGYCO.,LTD","YANQIAOTOWN,HUISHANDISTRICTWUXICITYJIANGSUP.R.CHINA","2395000",""
"","SHOJIELECTRICCO.,LTD.","NATHANROADMONGKOKKOWLOONH.K","1830000",""
"","小計","","65587438",""
"","国内合計","","671727574",""
"","国外合計","","65587438",""
"総合計","","","737315012",""
