"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"本社売掛金","(株)ミヤギ","神奈川県中郡二宮町緑ヶ丘1-9-3","7290409",""
"〃","(株)ミヤビシャフト","鳥取県八頭郡若桜町赤松876-1","1807678",""
"〃","(株)ミルックス","千葉県船橋市南海神2-3","5103065",""
"〃","(株)森井製作所","秋田県横手市平鹿町醍醐字西ヶ沢前森2","3734462",""
"〃","","","6968401",""
"〃","(有)頼鉄工所","岡山県岡山市中区乙多見376-1","1820179",""
"〃","その他75件","","10670955",""
"計","","","216938638",""
"袋井売掛金","愛鋼(株)","愛知県東海市南柴田町ハノ割138-5","1001838",""
"〃","飯田精密(株)","長野県伊那郡高森町下市田3111-1","503712",""
"〃","NECプラットフォームズ(株)","静岡県掛川市下俣800","504170",""
"〃","(株)エフ・シー・シー","静岡県浜松市北区細江町中川7000-78","2226675",""
"〃","(株)共栄社","愛知県豊川市美幸町1-26","589490",""
"〃","(株)共立電機製作所袋井工場","静岡県袋井市深見1500","1904989",""
"〃","川口興産(株)","静岡県御前崎市白羽3973","777946",""
"〃","(株)三共静岡製作所","静岡県菊川市本所2290","4413056",""
"〃","シンカ工業(株)","静岡県袋井市宇刈128-9","2520152",""
"〃","鈴和製作所(株)","静岡県磐田市上岡田378","2057798",""
"〃","(株)武政精工","静岡県焼津市中根新田1001","1834574",""
"〃","NOKフガクエンジニアリング(株)","静岡県菊川市下平川1256-1","5080349",""
"〃","(株)藤田鉄工所","静岡県掛川市久保2-1-1","4474794",""
"〃","村田ボーリング技研(株)","静岡県静岡市駿河区北丸子1-30-45","1077215",""
"〃","ヤマハモーター精密部品製造(株)","静岡県周智郡森町中川1-2","1611706",""
"〃","その他31件","","4693663",""
"計","","","35272127",""
"合計","","","",""
