"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","オフィスコム(株)","東京都千代田区九段北4-1-7九段センタービル7F","189002",""
"〃","カグクロ(株)","東京都千代田区神田須田町2-11協友ビル2F","320540",""
"〃","クラスアップ(株)","滋賀県草津市駒井沢町118","117837",""
"〃","(株)コスパクリエーション","北海道紋別郡遠軽町南町2-1-77","2406800",""
"〃","(株)コタキ","埼玉県加須市小野袋1054-2","2229117",""
"〃","〃","埼玉県加須市飯積1031-3","833800",""
"〃","コーナン商事(株)","大阪府堺市西区鳳東町6-637-1","724682",""
"〃","(株)コメリ","新潟県新潟市清水4501-1","106958",""
"〃","(株)三喜","千葉県柏市中央町4-20","27617",""
"〃","GTO(株)","埼玉県朝霞市上内間木406-5","131824",""
"〃","(株)島忠家具","埼玉県さいたま市西区三橋5-1555","22000",""
"〃","(株)下村家具","奈良県北葛城郡王寺町藤井1-98-3","160050",""
"〃","(株)ジェネレーションバス","東京都新宿区西新宿6-12-1西新宿パークウエストビル5F","353925",""
"〃","(株)スーパーバリュー","埼玉県上尾市愛宕3-1-40バリュープラザ上尾愛宕店2F","996600",""
"〃","シャディ(株)","大阪府松原市松ヶ丘4-20-12","643720",""
"〃","(株)スリープセレクト","愛知県豊川市伊奈町佐脇原415","296890",""
"〃","西濃運輸(株)佐野支店","栃木県佐野市船津町岡田2300","8370",""
"〃","(株)干趣会","大阪府大阪市北区同心1-8-9","799216",""
"〃","生興(株)","東大阪市菱屋東2丁目1番29号","258830",""
"〃","生興(株)関東事務所","埼玉県吉川市小松川592-1","247170",""
"〃","(株)ダイワ","大阪府堺市北区長曾根町1607-1","276100",""
"〃","タック(株)","愛知県名古屋市中区正木4丁目2-31","36300",""
"〃","DCMホールディングス(株)","札幌市厚別区厚別中央3条2-1-41","800602",""
"〃","DCMホールディングス通販","東京都港区芝浦2丁目17番9号大友ビル1F","92400",""
"〃","(株)ディノス・セシール","東京都中野区本町2-46-2中野坂上セントラルビル","4746453",""
"〃","(株)店研創意","大阪市中央区久太郎町3-4-20","258720",""
"合計","","","",""
