"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","青島彩信有限公司","中国山東省青島市城陽区丹山工業圃","54669437",""
"〃","PE|TREATSLDD","タイ488/8Moo2.SoiK1ong1umbangpee.Bangp1ee-TamruRoad.","14326471",""
"〃","(株)ダイワ","兵庫県たつの市揖保町松原308番地","11408267",""
"〃","(株)ニッキーフーズ富田林工場","富田林市中野町東2-5-39","5940691",""
"〃","九州ペットフード(株)","福岡県糟屋郡新宮町上府北4丁目6番1号","5802647",""
"〃","山都産業(株)","京都府宇治市大久保町旦椋87-4","5173854",""
"〃","(株)エムエーパッケージング","東京都港区芝2-3-3芝二丁目大門ビルディング8階","4998963",""
"〃","(株)わんわん","大阪市淀川区西中島6-8-8","4677709",""
"〃","ひかりグローバルサプライ(株)(中国","長野県誠訪郡下諏訪町4848-1","4501404",""
"〃","ハナマルキ(株)大利根工場(中国","群馬県邑楽郡大泉町吉田1216","3888363",""
"〃","(有)ミズホ産業","大阪府門真市深田町20番8号","3047132",""
"〃","(株)マルカン","大阪市淀川区西中島7丁目1-26オリエンタル新大阪ビル12F","2750983",""
"〃","橘詰食品工業(有)","兵庫県明石市二見町東二見807-4","2705725",""
"〃","(有)大同産業","泉南郡熊取町小谷南3-13-11","2549657",""
"〃","共同グラビヤ印刷(株)本社","愛知県津島市埋田町5-100","2166670",""
"〃","(株)門永水産","神戸市中央区中町通2丁目3番2号","2135176",""
"〃","ティケイエビス(株)","宮崎県都城市豊満町996番地6","2068722",""
"〃","(株)パレート","大阪市西区北堀江1-6-24Y'sピアアクセス心斎橋6F","1883288",""
"〃","その他","","42905198",""
"計","","","177600357",""
"未収入金","(株)R&D","愛知県瀬戸市銀杏木町74番地","18006583","機械割賦売却代金"
"〃","(有)大同産業","泉南郡熊取町小谷南3-13-11","450000",""
"〃","泉佐野税務署","","1336604","未収還付消費税"
