"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","オムロンキリンテキノシステム(株)","川崎市川崎区大川町10-10","28980931",""
"売掛金","住友重機械イオンテクノロジー(株)","愛媛県西条市今在家1501番地","24712204",""
"売掛金","(株)ジェイ・エム・エス","広島県山県郡北広島町新氏神10番","24317744",""
"売掛金","(株)日立ハイテク","山口県下松市大字東豊井794番地","21539084",""
"売掛金","住友精密工業(株)","兵庫県尼崎市扶桑町1-10","13246211",""
"売掛金","(株)日本キャリア工業","愛媛県松山市東垣生町980-5","12665640",""
"売掛金","住友重機械工業(株)新居浜","愛媛県新居浜市惣開町5-2","11091640",""
"売掛金","東京エレクトロンテクノロジーソリューションズ(株)","山梨県韮崎市藤井町北下条2381-1","10278114",""
"売掛金","島津プレシジョンテクノロジー(株)","京都市中京区西ノ京桑原町1","10204040",""
"売掛金","キヤノンアネルバ(株)","山梨県南都留郡鳴沢村8532-28","8036600",""
"売掛金","藤田金属(株)","山口県下松市大字西豊井字殿ヶ浴641-2","5117464",""
"売掛金","(株)神戸製鋼所高砂機械センター","兵庫県高砂市荒井町新浜2丁目3-1","3186150",""
"売掛金","東ソー・ハイテック(株)","山口県周南市福川南町1-37","2433486",""
"売掛金","三菱重工マシナリーテクノロジー(株)","広島市西区観音新町4丁目6-22","2022900",""
"売掛金","アルバック九州(株)","霧島市横川町上ノ3313-1","1463440",""
"売掛金","四国計測工業(株)","香川県仲多度郡多度津町南鴨200番地1","1020525",""
"売掛金","島根島津(株)","島根県出雲市斐川町大字直江2698番地","1015817",""
"売掛金","ジェイ・エム・エス・サービス(株)","広島市安佐南区川内2丁目38-3","1005675",""
"売掛金","1件50万円未満","","978906",""
"","売掛金計","","183316571",""
"未収入金","(有)かはもと商店","福山市松浜町4丁目3-46","1198230","スクラップ代"
"未収入金","アサヒセイレン(株)","大阪府八尾市太田9丁目37","469678","スクラップ代"
"","未収入金計","","1667908",""
"計","","","184984479",""
