"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","札幌生花商業(協)","札幌市白石区流通センター7-3-5","1623293",""
"〃","(株)リード商事","大田区東糀谷5-78","1550191",""
"〃","(株)ダイショウ","沖縄県鳥尻郡南凧原町兼城665","1465331",""
"〃","(株)ノムラ","京都市南区上鳥羽南鉾立町19-1","1440598",""
"〃","マレー(株)","大阪市天王寺区舟橋町2-24","1378195",""
"〃","(株)オザキ","杉並区和泉3-59-22","1148466",""
"〃","(株)札幌花材","札幌市中央区北二条東12-98-31","1094624",""
"〃","(株)九州フラワーサービス","熊本市国府3-27-20","1091951",""
"〃","(株)アミング","金沢市無量寺5-54-3","1084947",""
"〃","(有)火の国北関東","鴻巣市寺谷125瀧巣フラワーセンター内","1081313",""
"〃","(有)花の園くぼた","福岡県糟屋郡久山町久原3253","1038957",""
"〃","(株)マツモト","大崎市古川北稲薦1-2-703","1026507",""
"〃","大黒工業(株)","愛媛県四国中央市中曽根町1593","1017775",""
"〃","インバック(株)","東京都東大和市南街1-11-13","934156",""
"〃","スーパーバッグ(株)/購買部","入間市東町6-2-17(豊島区西池袋5-18-11)","930713",""
"〃","(株)ウィークス","福岡市中央区薬院1-8-8","913000",""
"〃","(株)クリエイト高松","高松市屋島西町2285-10","909530",""
"〃","(株)愛起","名古屋市天白区中平3-808-1","880256",""
"〃","関東商事(株)","栃木県河内郡上三川町石田1800-1","804045",""
"〃","(株)スピーディ","港区六本木7-7-7","770000",""
"〃","(一社)JETD","品川区北品川4-11-9","761421",""
"〃","信和(株)","大阪市西淀川区佃5-7-43","761290",""
"〃","(株)フジセイ","名古屋市中区錦2-7-30","736016",""
"〃","(株)店研創意","大阪市中央区北久宝寺町3-4-15","708645",""
