"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","高砂熱学工業(株)","東京都新宿区新宿6-27-30","286313850",""
"〃","三建設備工業(株)","東京都中央区新川1-17-21","56314500",""
"〃","東洋熱工業(株)","東京都中央区京橋2-5-12","18546000",""
"〃","新菱冷熱工業(株)","東京都新宿区四谷1-6-1","14316500",""
"〃","三機工業(株)","東京都中央区明石町8-1","9130000",""
"〃","(株)大気社","東京都新宿区西新宿8-17-1","5885000",""
"〃","日比谷総合設備(株)","東京都港区三田3-5-27","4840000",""
"〃","ダイダン(株)","東京都千代田区富士見2-15-10","3773000",""
"〃","(株)フカガワ","埼玉県川口市西青木2-9-5","2424400",""
"〃","NTTアーバンバリューサポート(株)","東京都港区芝浦3-4-1","1954700",""
"〃","(株)九電工","東京都豊島区東池袋3-1-1-31F","1529000",""
"〃","その他","","313500",""
"小計","","","405340450",""
"電子債権","高砂熱学工業(株)","東京都新宿区新宿6-27-30","232830000",""
"〃","東洋熱工業(株)","東京都中央区京橋2-5-12","36135000",""
"〃","(株)大気社","東京都新宿区西新宿8-17-1","19100000",""
"〃","(株)九電工","東京都豊島区東池袋3-1-1-31F","8920000",""
"〃","ダイダン(株)","東京都千代田区富士見2-15-10","8831900",""
"〃","新菱冷熱工業(株)","東京都新宿区四谷1-6-1","2685515",""
"小計","","","308502415",""
"未収入金","(有)坂戸金属","埼玉県坂戸市中富町57-7","149831",""
"小計","","","149831",""
"計","","","713992696",""
