"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","日産自動車(株)","横浜市神奈川区宝町2","107876569",""
"売掛金","マレリ(株)","さいたま市北区日進町2-1917","2741274",""
"売掛金","日立Astemo(株)","厚木市恩名4丁目7番1号","10355232",""
"売掛金","日産車体(株)","平塚市堤町2番1号","24703849",""
"売掛金","THKリズム(株)","浜松市南区御給町283-3","1825509",""
"売掛金","愛知機械工業(株)","名古屋市熱田区並町2-12","17105842",""
"売掛金","ジャトコ(株)","富士市今泉700番地1","47831097",""
"売掛金","日産工機(株)","高座郡寒川町岡田6丁目6番地1号","1322425",""
"売掛金","日立AMSハイキャスト(株)","北上市和賀町後藤2-106-145","963433",""
"売掛金","日立Astemo(株)","綾瀬市小園1116","1928620",""
"売掛金","GKNドライブラインジャパン(株)","栃木市大宮町2388","1251125",""
"売掛金","(株)ユニバンス","湖西市鷲津2418","702464",""
"売掛金","グローバルコンポーネントテクノロジー(株)","品川区大崎1丁目15番9号","11648164",""
"売掛金","ケーピー(株)","浜田市三隅町三隅250","684090",""
"売掛金","日本電産トーソク(株)","座間市相武台2-24-1","1804914",""
"売掛金","日産トレーディング(株)","横浜市戸塚区川辺町91-1","17943430",""
"売掛金","いすゞ自動車(株)","品川区南大井6-22-10","243427154",""
"売掛金","(株)IJTT","横浜市神奈川区金港町1番地7横浜ダイヤビルディング","8310875",""
"売掛金","(株)エムジー","宮城郡利府町しらかし台6-1-8","513946",""
"売掛金","(株)トランストロン","川崎市中原区上小田中4-1-1","715000",""
"売掛金","加賀FEI(株)","横浜市港北区新横浜2丁目100番45","4969752",""
"売掛金","三菱ふそうトラック・バス(株)","川崎市中原区大倉町10","37465250",""
"売掛金","三菱自動車(株)","港区芝浦3-1-21","18571657",""
"売掛金","三菱重工エンジン&ターボチャージャ(株)","相模原市中央区田名3000番地","43827062",""
"売掛金","大洋商事(株)","中央区新富2-15-5RBM築地ビル","9109133",""
"売掛金","ケイ・マック(株)","大阪市淀川区田川2丁目6番8号","3780580",""
"計","","","",""
