"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","丸井産業(株)仙台(営)","宮城県仙台市宮城野区日の出町1-4-18","374929",""
"売掛金","株式会社メイクマン(石垣店)","沖縄県石垣市字真栄里262-1","372165",""
"売掛金","株式会社今帰仁建材","沖縄県今帰仁村謝名618","371342",""
"売掛金","株式会社特産商事","沖縄県浦添市勢理客1-6-3","370150",""
"売掛金","有限会社國場商行中部支店","沖縄県うるま市州崎12-38","367481",""
"売掛金","國吉鉄筋株式会社","沖縄県西原町字小那覇385-1-301","367098",""
"売掛金","(株)千葉春六ケ所(営)","青森県上北郡六ケ所村大字尾駮宇野附58-1","366023",""
"売掛金","丸井産業(株)大分営業所","大分県大分市花高松3-5-24","360800",""
"売掛金","合同会社上地内装","沖縄県宮古島市平良字西仲宗根1301-5番地","360415",""
"売掛金","(株)イノウエ","新潟県新発田市新栄町1-3-2","359444",""
"売掛金","(株)まつもと住建","福島県双葉郡浪江町川添前畑15","358755",""
"売掛金","株式会社サンシ一(宜野湾店)","沖縄県宜野湾市野嵩1-25-9","358475",""
"売掛金","株式会社北都装美","沖縄県北谷町吉原793-9ブルーアイランドⅠ301","358270",""
"売掛金","株式会社コウダイ産業","沖縄県名護市宮里447-8","348477",""
"売掛金","有限会社大平産業","沖縄県浦添市牧港3丁目267番地1","348073",""
"売掛金","株式会社翔希建設","沖縄県うるま市字兼箇段1045","346646",""
"売掛金","拓南製作所株式会社(棒鋼線材事","沖縄県中城村泊474-1","346632",""
"売掛金","(株)佐藤ケミカル","千葉県流山駒木631","345840",""
"売掛金","朝日工業株式会社","沖縄県糸満市西崎町5丁目10番地17","345070",""
"売掛金","丸井産業(株)福岡営業所","福岡県福岡市博多区西月隈1-15-10","343860",""
"売掛金","株式会社マコト冷熱","沖縄県那覇市仲井真363-1","343814",""
"売掛金","(株)島袋シマコーポレーション中環八尾店","大阪府八尾市新家町4-34-1","340450",""
"売掛金","株式会社木田商会","沖縄県石垣市新栄町5-5","340417",""
"売掛金","タイガーグローバル株式会社","沖縄県うるま市勝連南風原5194-37","339107",""
"売掛金","大豊建設株式会社","沖縄県沖縄市泡瀬1-36-6","335995",""
"売掛金","株式会社サワダ","東京都足立区千住大川町7-16","335038",""
"計","","","",""
