"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"未収入金","特別利子補給金","","47013","佐賀銀行"
"未収入金","特別利子補給金","","44163","佐賀銀行"
"未収入金","特別利子補給金","","103431","商工中金"
"未収入金","利子源泉税","","630736","福岡税務署"
"計","","","825343",""
"未収金","(株)エース・ウォーター","福岡市博多区上呉服町1-8","33948200",""
"未収金","日新産業(株)","福岡市博多区月隈2-4-2","6256800",""
"未収金","東芝インフラシステムズ(株)","神奈川県川崎市幸区堀川町72-34","4544595",""
"未収金","福岡地区水道企業団","福岡市南区清水34-3-1","1807665",""
"未収金","月島アクアリリューション(株)","東京都中央区晴海3-5-1","1320000",""
"未収金","福岡県南広域水道企業団","久留米市荒木町白口55","1265000",""
"未収金","クボタ環境エンジニアリング(株)","東京都中央区京橋2-1-3","858000",""
"未収金","三菱電機プラントエンジニアリング(株)","東京都台東区東上野5-24-8","297000",""
"未収金","蔵田工業(株)","福岡市南区大楠2-12-12","253000",""
"未収金","前澤工業(株)","福岡市中央区天神1-15-6","133100",""
"計","","","50683360",""
"合計","","","51508703",""
