"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","株式会社朝日化学工業所","大阪市鶴見区今津南2-2-25","2485438",""
"〃","株式会社アラクス","名古屋市中区丸の内3-2-26","7023896",""
"〃","稲畑ファインテック株式会社","名古屋市中村区名駅3-22-8","6703162",""
"〃","株式会社エイムス","清須市春日八幡45","8858386",""
"〃","王子エフテックス株式会社","中津川市中津川3465-1","5477910",""
"〃","オージー株式会社","浜松市東区大浦115-8","6819687",""
"〃","株式会社キャタラー","掛川市千浜7800","2477002",""
"〃","旭洋株式会社","名古屋市中村区名駅南1-21-19","8480364",""
"〃","晃栄化学工業株式会社","名古屋市中区錦1-3-31","2142853",""
"〃","三恵冶金工業株式会社","名古屋市中川区八神町4-21","2517325",""
"〃","株式会社三工商会","浜松市南区下江町442-1","6776860",""
"〃","株式会社三進製作所","犬山市大字羽黒字貴船浦1-2","2758583",""
"〃","静岡興産株式会社","静岡市清水区上原480","4874108",""
"〃","新東エコティックカンパニー","額田郡幸田町坂崎長根1","2055048",""
"〃","スズキ株式会社","浜松市南区高塚町300","10766692",""
"〃","ソトー商事株式会社","一宮市籠屋5-8-1","1132681",""
"〃","清化工業株式会社","浜松市中区北島町218-8","8671961",""
"〃","ソーダニッカ株式会社","名古屋市西区牛島町6-1","7234169",""
"〃","大学産業株式会社","浜松市南区芳川町723","1275107",""
"〃","株式会社大興商会","名古屋市西区菊井2-19-11","1391528",""
"〃","大同メタル株式会社","名古屋市北区猿投町2","9052621",""
"〃","大福製紙株式会社","岐阜県美濃市前野422","1222055",""
"〃","有限会社タマヤ","愛知郡東郷町兵庫2-1-2","3119673",""
"〃","テイボー株式会社","浜松市中区向宿36","5401385",""
"〃","株式会社中川商会","名古屋市中区丸の内2-15-21","2646573",""
"〃","有限会社名古屋ポリマー","豊明市栄町寺前57","1138500",""
"合計","","","",""
