"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"受取手形","クリオン(株)","東京都江東区越中島1-2-21","69654559",""
"受取手形","大興物産(株)","東京都港区虎ノ門4-1-17","29239442",""
"受取手形","植田商事(株)","愛知県名古屋市中村区名駅南3-13-35-801","165000",""
"小計","","","99059001",""
"売掛金","大興物産(株)","東京都港区虎ノ門4-1-17","43444500",""
"売掛金","テッケン興産(株)","東京都文京区湯島1-6-7","18293000",""
"売掛金","(株)大林組","東京都港区港南2-15-2","14588733",""
"売掛金","クリオン(株)","東京都江東区越中島1-2-21","12918553",""
"売掛金","(株)伊藤工務店","愛知県名古屋市中川区小碓通2-25","11286000",""
"売掛金","津島興業(株)","愛知県愛西市勝幡五俵入2256","7919890",""
"売掛金","鉄建建設(株)","東京都千代田区神田三崎町2-5-3","5522000",""
"売掛金","(株)安藤・間","東京都港区東新橋1-9-1","4237200",""
"売掛金","ヒメノビルド(株)","名古屋市東区東大曾根町12-19","1155000",""
"売掛金","(株)奥村組","愛知県名古屋市中村区竹橋町29-8","935000",""
"売掛金","(株)坂牛工務店","東京都墨田区千歳2-6-4","770000",""
"売掛金","ユニオン建設(株)","東京都目黒区中目黒2-10-1","770000",""
"売掛金","大日本土木(株)","東京都新宿区西新宿6-16-6","561000",""
"売掛金","アイカテック建材(株)","東京都練馬区豊玉北6-5-15","550000",""
"売掛金","小川建設(株)","東京都大田区蒲田4-45-9","528000",""
"売掛金","村中建設(株)","東京都千代田区神田錦町3-19","341000",""
"売掛金","大中物産(株)","東京都中央区銀座4-14-11","242000",""
"売掛金","(株)サンキョークリエイト","愛知県犬山市富岡片洞1034-3","209000",""
"売掛金","三興商事(株)","名古屋市昭和区阿由知通4-13","159500",""
"売掛金","(株)マルゼン","東京都足立区中央本町3-9-15","143000",""
"売掛金","(株)FCエンジニアリング","東京都千代田区飯田橋2-1-2","132000",""
"計","","","",""
