"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)ケーニヒスクローネ","","1142140","たまご"
"売掛金","兵庫県体育協会","加東市山国2007","1141711","たまご"
"売掛金","たまごの郷(自動販売機)","丹波市氷上町三原151","1119958","たまご"
"売掛金","有限会社三河屋加藤常次","加古川市加古川町篠原町21-8","1000193","たまご"
"売掛金","山下誠志堂","神戸市兵庫区荒田町2-12-9","990468","たまご"
"売掛金","上田鶏卵","神戸市兵庫区須佐野通一丁目1-13","986912","たまご"
"売掛金","鶏卵問屋南商店","姫路市北条口1-34","981413","たまご"
"売掛金","ゴンチャロフ製菓(株)","","976428","たまご"
"売掛金","(株)小北商店","","973080","たまご"
"売掛金","株式会社やまぎわ鶏卵","岡山市南区市場1-1","966737","たまご"
"売掛金","ウェルフェアーまほろば","三木市別所町小林118-111","965619","たまご"
"売掛金","昭栄堂製菓株式会社","神戸市垂水区山手七丁目1-7","933405","たまご"
"売掛金","富士屋(株)","","875340","たまご"
"売掛金","(株)ヤマノ","","828246","たまご"
"売掛金","太平商事(株)","堺市中央区平井202-1","821523","たまご"
"売掛金","ADEKA食品販売","","785700","たまご"
"売掛金","株式会社トーホーフードサービス","神戸市東灘区向洋町西五丁目9番","760694","たまご"
"売掛金","株式会社ナックナカムラ","大阪市淀川区西宮原一丁目8-24","757150","たまご"
"売掛金","ヒラキ株式会社","神戸市西区岩岡町野中字福吉556","706342","たまご"
"売掛金","ニッサンフーズ","","683910","たまご"
"売掛金","安曇野食品工業(株)","","667008","たまご"
"売掛金","(株)平岡やまと","","656640","たまご"
"売掛金","鳥源","","653098","たまご"
"売掛金","有限会社タズミ商事","神崎郡市川町東川辺930-3","621130","たまご"
"売掛金","丸大青果","","590411","たまご"
"売掛金","(株)中市大福堂","","586850","たまご"
"頁計","","","22172106",""
