"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"完成工事未収入金","ヴィータ・デザイン","岡山市南区新保1152-61","2501185",""
"","安達創建","倉敷市日ノ出町2-4-33","1158454",""
"","倉敷木材(株)","倉敷市中島1000-1","1327200",""
"","(有)カケエ住建","広島県府中市高木町1270","753302",""
"","きなりの家(株)","岡山市中区今在家356","4254000",""
"","倉敷ハウジング(株)","倉敷市片島町969-3","4679466",""
"","下津井電鉄(株)","岡山市南区妹尾992-1","3120790",""
"","創建ホーム(株)","広島市西条町御菌字6227-5","960000",""
"","寺坂建設","倉敷市粒浦553-19","1128760",""
"","広田功建","総社市富原446-1","1418511",""
"","(株)フジプランニング","岡山市中区平井6丁目22-31","2070730",""
"","平田建設","総社市槇谷501-1","511500",""
"","藤田功建","倉敷市藤戸町天城1221-3","729414",""
"","(株)ミナモト建築工房","岡山市北区辰巳14-101","2323497",""
"","(有)まきび住建","岡山市南区浦安本町89-9","944510",""
"","未紅路工業","岡山市南区阿津1583-2","1401641",""
"","マサショウ(株)","倉敷市粒江1910-1","2744610",""
"","その他8件","","1197903",""
"小計","","","33225473",""
"未収入金","コカ・コーラウェスト(株)","福岡市東区箱崎7丁目9-6","5907",""
"","従業員","","9000",""
"","その他1件","","2784",""
"小計","","","17691",""
"計","","","33243164",""
