"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"完成工事未収入金","真庭市","岡山県真庭市久世2927-2","295900","L800445"
"完成工事未収入金","真庭市","岡山県真庭市久世2927-2","356400","L800446"
"完成工事未収入金","真庭市","岡山県真庭市久世2927-2","374000","L800447"
"完成工事未収入金","真庭市","岡山県真庭市久世2927-2","294800","L800448"
"完成工事未収入金","真庭市","岡山県真庭市久世2927-2","38500","L800449"
"完成工事未収入金","真庭市","岡山県真庭市久世2927-2","38500","L800450"
"完成工事未収入金","梶岡建設(株)","岡山県真庭市上市瀬166番地","264000","L800451"
"完成工事未収入金","(株)三協商建","岡山県真庭市勝山126","27500","L800453"
"完成工事未収入金","志賀電気工事","岡山県真庭市蒜山下見1021","55000","L800454"
"完成工事未収入金","(株)三協商建","岡山県真庭市勝山126","55000","L800458"
"完成工事未収入金","(有)タカタ配管工業","岡山県真庭市久世1984番地の1","55000","L800459"
"完成工事未収入金","(株)三協商建","岡山県真庭市勝山126","1958000","L800460"
"完成工事未収入金","(株)平田建設","岡山県真庭市目木1702番地1","429000","L800461"
"完成工事未収入金","竹藤建設(株)","岡山県真庭市久世2920番12","1039500","L800462"
"完成工事未収入金","山乗建設(株)","岡山県真庭市蒜山上福田466番地1","27500","L800463"
"完成工事未収入金","山乗建設(株)","岡山県真庭市蒜山上福田466番地1","82500","L800464"
"完成工事未収入金","(株)三木工務店","岡山県真庭市本郷1782番地1","1265000","L800465"
"完成工事未収入金","山乗建設(株)","岡山県真庭市蒜山上福田466番地1","1551000","L800466"
"完成工事未収入金","冨士建設(有)","岡山県備前市大内601","132000","L800467"
"完成工事未収入金","岡山ガス(株)","岡山県岡山市中区桜橋二丁目1番1号","2286892","L800468"
"完成工事未収入金","岡山ガス(株)","岡山県岡山市中区桜橋二丁目1番1号","4637889","L800469"
"完成工事未収入金","岡山ガス(株)","岡山県岡山市中区桜橋二丁目1番1号","867444","L800470"
"完成工事未収入金","岡山ガス(株)","岡山県岡山市中区桜橋二丁目1番1号","317671","L800471"
"完成工事未収入金","岡山ガス(株)","岡山県岡山市中区桜橋二丁目1番1号","346243","L800472"
"完成工事未収入金","岡山ガス(株)","岡山県岡山市中区桜橋二丁目1番1号","1623116","L800473"
"完成工事未収入金","岡山ガス(株)","岡山県岡山市中区桜橋二丁目1番1号","87903","L800474"
"計","","","",""
