"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"","協和鉱業(株)","広島県広島市安佐北区可部南2丁目3-36","1229514",""
"","きくざき","広島市西区田方1丁目11-79","1180300",""
"","(株)テクノ西日本","広島県三次市栗屋町2637-2","1166220",""
"","(株)大地産業","広島県三原市久井町山中野906番地","1141140",""
"","竹本機械(株)","広島県東広島市安芸津町木谷1218番地14号","1095230",""
"","(株)桑原組","広島市西区己斐本町3丁目17-24","1017973",""
"","(有)徳本組","広島市佐伯区五日市町上小深川1069-6","1011250",""
"","(有)三次建販","広島県三次市南畑敷町737-1","1000760",""
"","(有)ダイイチ企業","広島市安佐北区白木町三田字小椿1521-3","980760",""
"","(株)工進","京都府長岡京市神足","959068",""
"","川崎興産(株)","広島市安芸区矢野南1丁目18-16","955812",""
"","中川ヒューム管山陽(株)","山口県岩国市美和町渋前1222","951104",""
"","ちぐさ技研工業(株)","愛媛県東温市牛渕199番地56","950758",""
"","広島市教育委員会","広島県広島市中区国泰寺町1丁目4-21","947100",""
"","(株)MAシステム","広島市安佐南区大町東1-12-4","933570",""
"","(有)福山産機サービス","岡山県笠岡市西茂平6-1","932247",""
"","(株)野間工業","防府市牟礼10987-5","920876",""
"","(有)エス・エス","広島県竹原市下野町1397-3","916894",""
"","住友建機販売(株)","広島県広島市佐伯区石内上1丁目17番1号","903631",""
"","ひろぎんリース(株)","山口県周南市御幸通り2丁目15番地","894300",""
"","東洋ヒューム管(株)","山口市秋穂東3502番地","818730",""
"","八王寺工業(株)","岡山県倉敷市真備町川辺2123","814242",""
"","太閤テックス(株)","広島県広島市安佐北区可部町南原208","811072",""
"","栄進重機有限会社","広島市安佐南区大町西2丁目21番12号","802670",""
"","日進電設工業(株)","広島市佐伯区五日市1-10-15","797030",""
"小計","","","24132251","③"
