"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","愛金産業(株)","名古屋市南区前浜通5-2-7","17314999",""
"売掛金","富士工器(株)","名古屋市中区新栄2-9-11","16625062",""
"売掛金","ダイハツディーゼル(株)","大阪市北区大淀中1-1-30梅田スカイビルタワーウエスト","10612125",""
"売掛金","(株)名光精機","津島市鹿伏兎町西清水47","8557423",""
"売掛金","佐藤金属(株)","東京都千代田区神田須田町2-13","7564095",""
"売掛金","タイム技研(株)","丹羽郡大口町外坪5-98","6553190",""
"売掛金","一関ヒロセ電機(株)","岩手県一関市東台14-36","6411556",""
"売掛金","(株)フジックス","多治見市北丘町8-1-16","5716447",""
"売掛金","日精(株)","東京都港区西新橋1丁目8-17明産西新橋ビル","5570840",""
"売掛金","(株)KVK","岐阜市黒野308","4830206",""
"売掛金","マスプロ電工(株)","日進市浅田町上納80","4825687",""
"売掛金","(株)近藤製作所","名古屋市中川区東起町1-71-2","3838729",""
"売掛金","大同メタル工業(株)","犬山市大字前原字天道新田","3354648",""
"売掛金","正和工業(株)","諏訪市大和3-1-14","2560585",""
"売掛金","三立興産(株)","名古屋市熱田区神宮4丁目1-25","2185700",""
"売掛金","(株)シズテック","名古屋市港区正徳町6-73","2147463",""
"売掛金","岐阜富士工器(株)","各務原市前渡西町912-5","1975160",""
"売掛金","大幸産業(株)","広島県呉市中央5-8-13","1566400",""
"売掛金","シマモト技研(株)","埼玉県戸田市本町5丁目12-32","1481700",""
"売掛金","(株)氷上精機","東大阪市吉田2-5-45","1441000",""
"売掛金","イトーエンジニアリングサービス(有)","長野県伊那市西箕輪3340-24","1430000",""
"売掛金","(株)イケテック","東京都練馬大泉町4-30-17","1184700",""
"売掛金","(株)神戸製鋼所","神戸市灘区灘浜東町2","1157207",""
"売掛金","ユアサネオテック(株)","東京都千代田区神田美土代町9-1","1155000",""
"売掛金","首都圏リース(株)","東京都千代田区神田小川町1-2","1061500",""
"売掛金","東泉産業(株)","安八郡輪之内町四郷大棚386-1","1028313",""
"計","","","",""
