"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"荷主貸","(株)橘運送店","広島市西区南観音1丁目8-31","148500",""
"同上","中国汽缶工業(株)","岩国市南岩国町3丁目4-8","149600",""
"同上","千代一工業(株)","神奈川県横浜市金沢区福浦1-15-10","224400",""
"同上","塚本商事機械(株)","東京都中央区八重洲二丁目10-12","250800",""
"同上","津田高速運輸(株)","広島県廿日市市木材港南6-41","52800",""
"同上","(株)ツルサキ","山口県岩国市旭機町1丁目13-18","1124200",""
"同上","(株)寺田建設","広島県福山市王子町1丁目4-25","70939",""
"同上","東亜外業(株)","兵庫県神戸市中央区海岸通6番地建隆ビルⅡ9階","290400",""
"同上","東海リース(株)","大阪府大阪市北区天神橋2丁目北2-6","3394600",""
"同上","東京重機(株)","東京都渋谷区千駄ケ谷5丁目33-2","5276480",""
"同上","(株)朋建","広島県大竹市木野1丁目15-15","52800",""
"同上","中島運輸機工(株)出雲営業所","島根県出雲市浜町110-1","92400",""
"同上","中谷機工(株)広島事業所","広島県広島市東区馬木2丁目539-1","42900",""
"同上","(株)鳴尾機設","兵庫県西宮市鳴尾浜2丁目9-3","57200",""
"同上","西松建設(株)西日本支社中国支店","広島市中区国泰寺町2丁目2-28","10020038",""
"同上","西本急送(株)","広島市安佐南区伴南2-5-21","847000",""
"同上","(株)日電テレコム","広島市安佐南区川内5丁目20-27","193600",""
"同上","日伸工業(株)","岡山県玉野市用吉1748-1","655600",""
"同上","日新運輸工業(株)","山口県下関市東大和町2-7-10","1348600",""
"同上","日本汽力(株)","大阪府大阪市中央区北浜東2-16日刊工業新聞ビル8F","478500",""
"同上","(株)日本サルベージサービス","京都市南区吉祥院観音堂南町1-1","466400",""
"同上","日本通運(株)宇部支店","山口県宇部市中央町3丁目5-12","3885200",""
"同上","日本通運(株)岡山支店","岡山県岡山市北区錦町1-1岡山駅前ビル7F","237600",""
"同上","日本通運(株)下関支店","下関市東大和町2丁目6-2","2541550",""
"同上","日本通運(株)岩国支店","岩国市新港町3-13-16","35200",""
"同上","日本通運(株)九州重機建設支店","福岡県太宰府市都府楼南1-2-2","4691775",""
"合計","","","",""
