"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","昭和鶏卵株式会社","埼玉県入間郡三芳町北永井51-1","16410380","たまご"
"売掛金","株式会社イワセ・エスタ","大阪市浪速区元町3-5-16","15929673","たまご"
"売掛金","株式会社オイシス明石","明石市大久保町松陰246","15670461","たまご"
"売掛金","太陽化学株式会社","三重県四日市市山田町800","14251007","たまご"
"売掛金","ローゼン物産株式会社","大阪府吹田市南吹田3-8-7","14128942","たまご"
"売掛金","トーラク(株)","神戸市東灘区向洋町西5-5","12624636","たまご"
"売掛金","ハマダコンフェクト株式会社","姫路市飾磨区阿成1260","11245005","たまご"
"売掛金","株式会社ペルゴ","姫路市中地188-1","10780200","たまご"
"売掛金","ブンセン株式会社","たつの市新宮町新宮387","10739894","たまご"
"売掛金","株式会社エーデルワイス","尼崎市尾浜町1丁目3-22","10571778","たまご"
"売掛金","株式会社グラテス","小野市敷地町967","9194884","たまご"
"売掛金","ケイ低温フーズ株式会社","伊丹市北伊丹5丁目43番1号","9122166","たまご"
"売掛金","今中株式会社","東京都千代田区五番町12-1","8100525","たまご"
"売掛金","株式会社オレンジエッグ","大阪府大阪市北区長柄中1-1-6","7882134","たまご"
"売掛金","寿製菓(株)","鳥取県米子市旗ヶ崎2028","7137336","たまご"
"売掛金","伊藤忠飼料株式会社","姫路市飾磨区細江字浜万才1290","7034186","たまご"
"売掛金","株式会社エムフードジャパン","明石市魚住町西岡866-1","6866323","たまご"
"売掛金","有限会社エッグマン","西宮市東鳴尾町1-10-36","6492786","たまご"
"売掛金","イオンビッグ","","6253923","たまご"
"売掛金","ニシカワ食品株式会社","加古川市野口町長砂799","6087264","たまご"
"売掛金","岡野食品株式会社","姫路市御国野町国分寺391","6037434","たまご"
"売掛金","株式会社ナガタ薬品","神戸市須磨区弥栄台1-3-3","5480989","たまご"
"売掛金","(株)シャトレーゼ","山梨県中央市高部1111-1","5465459","たまご"
"売掛金","(株)JA香川県フードサービス","","5465065","たまご"
"売掛金","吉田産業京都","京都府京都市南区上鳥羽火打形町3-1","5294380","たまご"
"売掛金","三井物産株式会社","東京都千代田区大手町一丁目3-1","4959630","たまご"
"頁計","","","239226460",""
