"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","アイチ物流(株)","東海市横須賀町天宝新田34-4","31578536",""
"売掛金","鴻池運輸","新潟県上越市港町2-12-2","7862096",""
"売掛金","理研製鋼(株)","新潟市柿崎町大字柿崎7402-2","15145160",""
"売掛金","(株)さくらコーポレーション","大阪府堺市緑町4-152","8725200",""
"売掛金","(株)メンタルトランスポート","長岡市北陽2-14-11","9711071",""
"売掛金","大和物流","大阪市西区阿波座105-16","5996254",""
"売掛金","マルタアマゾン(株)","東海市元浜町12-18-5","2871274",""
"売掛金","丸日日諸産業","北海道札幌市豊平区西岡五条1-1-8","2123000",""
"売掛金","三栄運輸(株)","刈谷市丸田町4-2-1","4729065",""
"売掛金","直江津海陸運送(株)","新潟県上越市大字直江津字名子浦","17019372",""
"売掛金","燕運送","新潟県燕市蔵関320","2362800",""
"売掛金","電気化学工業","新潟県糸魚川市青梅2209","3959670",""
"売掛金","三菱化学物流","新潟県上越市福田町3","3290177",""
"売掛金","(株)東亜鍛工所","三重県三重郡川越町大字豊田688-1","934010",""
"売掛金","","","2651000",""
"売掛金","(株)アンセイ","大阪市北崎町大島30","1645600",""
"売掛金","新潟道徳","新潟県上越市頸域区榎井砂原349-1","40641436",""
"売掛金","新井工業(株)","新潟県新井市大字大原新田字下天の原","2714305",""
"売掛金","三和運輸機工","白根市新飯田2045","1005400",""
"売掛金","直江津港高速輸送(株)","新潟県上越市名古の浦440-8","676500",""
"売掛金","菱倉運輸(株)","名古屋市港区宝神3-2201","2461514",""
"売掛金","(株)紀洋","和歌山県和歌山市湊1850","2057649",""
"売掛金","八大運輸(株)","大阪府大阪市住之江区南港南3-2-11","0",""
"売掛金","アスカ(株)","刈谷市一里山町東吹戸11","837320",""
"売掛金","その他","","83127717",""
"計","","","254126126",""
