"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","株式会社アドビュート","埼玉県北本市宮内4-180","11756800",""
"売掛金","三井情報株式会社","東京都港区愛岩2-5-1","6336000",""
"売掛金","株式会社リコー","東京都大田区中馬込1-3-6","5555000",""
"売掛金","東京システムハウス株式会社","東京都品川区西五反田7-1-10ユーズワンビル","3786772",""
"売掛金","焼式会社ODNソリューション","沖縄県浦添市勢理客4-17-11","2230800",""
"売掛金","鈴与株式会社","静岡県静岡市清水区入船町11-1","1155000",""
"売掛金","リコージャパン株式会社","東京都港区芝3-8-2","1098900",""
"売掛金","大和ハウスフィナンシャル株式会社","大阪市中央区備後町1-5-2","1056000",""
"売掛金","株式会社TOKAIコミュニケーションズ","静岡県静岡市葵区常磐町2-6-8","864600",""
"売掛金","日本オフィス・システム株式会社","東京都江東区木場5-8-40","855360",""
"売掛金","パナソニックLSネットワークス株式会社","東京都港区東新橋2-12-7","844800",""
"売掛金","JPシステムソリューソン株式会社","東京都中央区勝どき3-12-1","799040",""
"売掛金","株式会社アイネス","東京都中央区晴海3-10-1","792000",""
"売掛金","その他","","1559800",""
"計","","","38690872",""
