"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)アートパッケージング","八潮市八条1217","735812",""
"同上","岩見印刷(株)","水海市橋本町3500","2293025",""
"同上","近代紙業(株)","八潮市大曽根1420","771100",""
"同上","笹徳印刷(株)","新宿区上落合2-28-7","2131948",""
"同上","七篠紙商事(株)","中央区東日本橋2-20-10","1202942",""
"同上","(株)大栄紙器工業所","比企郡小川町大字上横田944","1790748",""
"同上","東都紙器工業(株)","墨田区菊川3-3-18","5168502",""
"同上","(株)藤田","越谷市川柳町1-279-1","1981835",""
"同上","(株)博進紙器製作所","葛飾区白鳥3-32-39","1345219",""
"同上","北越パッケージ(株)","千代田区内神田2-15-9","2845353",""
"同上","(株)昇文堂","千代田区神田佐久間4-6","1561191",""
"同上","(株)ピスコ","中野区鷺宮6-28-35","1842128",""
"同上","山室印刷紙器(株)","葛飾区東堀切3-9-16","961083",""
"同上","(株)北原産業","中央区新富1-13-26","955928",""
"同上","(株)コスメディアラボラトリーズ","横浜市金沢区幸浦2-19-8","6241629",""
"同上","ワミレスコスメティックス(株)","横浜市港南区港南中央通7-16","1331946",""
"同上","ティエムプランニング(株)","墨田区業平1-4-12","1695158",""
"同上","平和紙工(株)","大田区大森北6-3-18","2267221",""
"同上","旭コルク工業(株)","葛飾区東四つ木4-43-5","1101210",""
"同上","(有)吉波パッケージ","茨城県結城市大字結城3525-1","2138851",""
"同上","二和印刷(株)","中央区銀座7-14-6","510672",""
"同上","(株)ミロット","横浜市神奈川区菅田町2976-12","4554550",""
"同上","鬼怒パッケージ(株)","栃木県真岡市勝瓜208","636404",""
"同上","河原紙器(株)","愛知県春日井市岩野町4208","1712480",""
"同上","渡部産業(株)","葛飾区白鳥4-13-26","4584637",""
"同上","東亜化学工業(株)","練馬区貫井1-5-9-102","533100",""
"合計","","","",""
