"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"","(株)西部技研","福岡県古賀市青柳3108-3","6920100","R5.5.31決済"
"","(株)西部技研","福岡県古賀市青柳3108-3","4442900","R5.7.10決済"
"","(株)西部技研","福岡県古賀市青柳3108-3","7354600","R5.8.10決済"
"","ムンタース(株)","東京都板橋区舟渡3-27-2","7287500","R5.4.30決済"
"","ムンタース(株)","東京都板橋区舟渡3-27-2","1573000","R5.5.31決済"
"","ムンタース(株)","東京都板橋区舟渡3-27-2","2796200","R5.7.31決済"
"","日本空調サービス(株)","","27280000","R5.4.5決済"
"","日本空調サービス(株)","","21450000","R5.6.5決済"
"","東洋興商(株)","","1903000","R4.4.30決済"
"","東洋興商(株)","","1129700","R4.5.31決済"
"","東洋興商(株)","","2398000","R4.7.31決済"
"","(株)八州空調システムズ","","3410000","R5.6.12決済"
"","(株)八州空調システムズ","","550000","R5.7.12決済"
"","(株)サンエス工業","","3300000","R5.6.30決済"
"","(株)サンエス工業","","192500","R5.7.31決済"
"","水戸暖冷工業(株)","","242000","R5.6.30決済"
"","水戸暖冷工業(株)","","209000","R5.8.1決済"
"","(株)大気社","","14839000","R5.6.30決済"
"","(株)ロボット工業","","10823560","R5.5.31決済"
"","三建設備工業(株)","","4675000","R4.7.10決済"
"","(株)静岡日立","","2458500","R5.5.31決済"
"小計","","","233932160",""
"未収入金","(株)黄原商会","相模原市中央区清新2-16-11","1312608","3月分鉄屑代"
"","コカ・コーラボトラーズジャパン(株)","海老名市上河内33","11093","3月分自動販売機手数料"
"","アサヒ飲料販売(株)","相模原市中央区南橋本3-1-8","1029","3月分自動販売機手数料"
"小計","","","1324730",""
"計","","","367898850",""
