"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"","日興産業(株)","小平市小川町1-2474","2773780",""
"","NC建材(株)(新ケミカル商事)","千代田区神田淡路町2-6-6F","81428",""
"","(有)増島建材工業","練馬区高野台2-24-23プレシャス24B1F","7187628",""
"","(有)田辺興業","板橋区西台1-52-14-102","410850",""
"","山一産協(株)","中央区銀座4-13-11松竹倶楽部ビル7F","13756106",""
"","(株)RCdesign","板橋区高島平1-43-14","4371840",""
"","植草工業(株)","板橋区舟渡3-18-10","898824",""
"","(有)ウェーブ","杉並区西荻南2-18-17","320528",""
"","大城建設(株)","板橋区志村1-20-6","115720",""
"","小林建材(株)","鎌ケ谷市東中沢1-4-8","1059438",""
"","根津建設(株)","文京区千駄木2-48-4","218351",""
"","(株)クレーデレ","杉並区和泉3-1-1-101","82005",""
"","フクシマ建材販売(株)","越谷市平方1647-5","47630",""
"","小崎工業(株)","飯能市岩沢1122-2","2747470",""
"","(有)高家","豊島区南池袋3-18-37-5F","958018",""
"","(株)村田建設工業","板橋区舟渡3-15-24","337260",""
"","(株)貴津","豊島区西巣鴨1-2-5小倉ビル4F","2068661",""
"","(有)岩森土建","","1",""
"","沢田商事","","1",""
"","(株)コスモテック","渋谷区道玄坂1-22-8ユービズ渋谷道玄坂10F","1",""
"","小森建材(株)","鎌ケ谷市東中沢1-4-8","1",""
"","","","1",""
"","14年度分","","4",""
"","備忘価格","","12",""
"計","","","342148294",""
"未収入金","アイ・カーゴ(株)","板橋区高島平7-10-1シャトー須田1階店舗3号室","60940","8月分無線代"
"合計","","","",""
