"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)東京堂","新宿区荒木町13-3CFLビル","9075526",""
"〃","松村工芸(株)","東大阪市長堂3-2-23","8885174",""
"〃","(株)シモジマ","台東区浅草橋5-29-8","8364023",""
"〃","(株)丸菱ホールディングス","熊本県上益城郡益城町宮園788","4905584",""
"〃","カネコ種苗(株)","群馬県前橋市古市町233-1","4574292",""
"〃","(株)グレープストーン","杉並区阿佐谷南1-33-2","4367613",""
"〃","(株)リボンワーク","大阪市浪速区桜川1-6-2","4192609",""
"〃","芥川製菓(株)","豊島区駒込1-44-2","3844641",""
"〃","(株)ホクエー","新潟市西区緒立流通1-2-1","3197964",""
"〃","宮城県花卉商業(協)","仙台市宮城野区苦竹4-1-20","2905822",""
"〃","(株)ヨックモッククレア","栃木県鹿沼市久野1315","2836790",""
"〃","(株)ヒラタ","岡山市中区平井1162-1","2773798",""
"〃","(株)ポピー","横浜市神奈川区大野町1-8アルテ横浜","2658829",""
"〃","(株)東光","品川区戸越1-7-1","2636157",""
"〃","小宮商事(株)","川崎市川崎区小田栄1-11-18","2364300",""
"〃","小林紙工(株)","神奈川県横浜市中区日の出町2-145","2298015",""
"〃","(株)101","京都市南区上鳥羽卵ノ花72-1","2267302",""
"〃","(株)日栄","中野区中央2-36-14","2137692",""
"〃","(株)上原","千葉県野田市上三ヶ尾252","2066434",""
"〃","(株)welzo","福岡市博多区博多駅東1-143第2サンライト東ロビル2F","1848861",""
"〃","(合)村田商事","世田谷区粕谷3-9-5","1783648",""
"〃","(有)神奈川クリエイト","横浜市戸塚区平戸町367-1","1715753",""
"〃","江戸川陶器製造(株)","千葉県八街市八街い一281","1707939",""
"〃","柳井紙工(株)","山口県熊毛郡平生町横割584","1658099",""
