"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"","山陽徳山生コンクリート(株)","岡山県倉敷市鳥羽636","784300",""
"","ライト工業(株)","広島県東広島市志和町別府836-1","759528",""
"","(株)ブレイカーズ","広島市佐伯区河内南1丁目12-5","757900",""
"","山陽工営(株)","広島市佐伯区五日市町保井田350-6","750332",""
"","(株)メカトロシステム","広島県東広島市八本松東2丁目17番16号","723921",""
"","(有)野間自動車","広島県呉市狩留家町14-12","718649",""
"","広島市東区役所","広島市東区東蟹屋町9-38","715000",""
"","(有)トモナガ興産","広島県広島市東区福田7-2102-4","694210",""
"","橋渡サービス","広島県山県郡北広島町大朝4870-2","657079",""
"","中国菱光(株)","広島県広島市南区出島2丁目22-66","636988",""
"","(株)JAPAN工業","防府市大字新田1453番地の8","632698",""
"","有限会社ビルドカワカミ","広島県広島市東区温品1丁目1-26","625020",""
"","(株)コマップス","広島県広島市南区比治山本町16-35-10F","569800",""
"","(株)A&C","広島県廿日市市大野中央3-3-5","568480",""
"","(株)斉藤組","広島県山県郡安芸太田町戸河内360番地","566280",""
"","西条河内共同生コン(株)","広島県東広島市高屋町造賀11723-1","565180",""
"","ヤマトオートワークス(株)","広島県広島市安佐南区伴南3丁目1-1","561000",""
"","長浜産業(株)下関営業所","山口県下関市亀浜町10-30","559563",""
"","ライトライン(株)","広島県呉市安浦町三津口2109-3","429660",""
"","杉山工機","山口県防府市大字奈美96-1","552197",""
"","洞井電気工事(株)","廿日市市梅原1丁目7-35","551100",""
"","(株)ファノス光工場","山口県光市浅江6丁目18番58号","539000",""
"","(株)デモリス","広島県広島市安芸区船越南4丁目8-37","537757",""
"","みずえ緑地(株)廿日市営業所","広島県廿日市市木材港南5-29","529870",""
"","山田建設(株)","三原市糸崎7丁目1番41号","529650",""
"小計","","","155151621","④"
