"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)日本アクセス広島","東京都文京区湯島2-31-4","907200","たまご"
"売掛金","(株)西山鶏卵","神戸市東灘区深江浜町1-1","889154","たまご"
"売掛金","(株)日本アクセス","松江市北陵町55","831870","たまご"
"売掛金","八瀬米穀鶏卵店","芦屋市高浜町9-2-2024","799218","たまご"
"売掛金","上田鶏卵","神戸市兵庫区須佐野通一丁目1-13","602248","たまご"
"売掛金","株式会社石田老舗","神戸市灘区大石南町二丁目8-10","1023565","たまご"
"売掛金","荒川商事株式会社","福知山市問屋町27-6","751680","たまご"
"売掛金","ウェルフェアーまほろば","三木市別所町小林118-111","641875","たまご"
"売掛金","株式会社神戸スイーツポート","神戸市西区北別府二丁目1-2","690300","たまご"
"売掛金","昭栄堂製菓株式会社","神戸市垂水区山手七丁目1-7","532513","たまご"
"売掛金","(株)イワセ・エスタ神戸","神戸市兵庫区三川口町1-1-4","700758","たまご"
"売掛金","両備ホールディングス株式会社","岡山市南区藤田650-6","737585","たまご"
"売掛金","兵庫県体育協会","加東市山国2007","738720","たまご"
"売掛金","鶏卵問屋南商店","姫路市北条口1-34","660086","たまご"
"売掛金","株式会社今里食品琴平工場","香川県仲多度郡琴平町川西517","547301","たまご"
"売掛金","昭産商事(株)","西宮市鳴尾浜2-4-1","639118","たまご"
"売掛金","株式会社トーホーフードサービス","神戸市東灘区向洋町西五丁目9番","827213","たまご"
"売掛金","株式会社ナックナカムラ","大阪市淀川区西宮原一丁目8-24","628560","たまご"
"売掛金","有限会社タズミ商事","神崎郡市川町東川辺930-3","699497","たまご"
"売掛金","山下誠志堂","神戸市兵庫区荒田町2-12-9その他一括","616777","たまご"
"売掛金","(株)丸金","東京都練馬区高野台1-12-18","610877","たまご"
"売掛金","めいらくコーポレーション(株)","名古屋市天白区中砂町310","537192","たまご"
"売掛金","フジノ食品(株)","彦根市東沼波町172-2","533296","たまご"
"売掛金","武田商店","神戸市中央区日暮通4-1-6","519040","たまご"
"売掛金","泉万醸造(株)","知多郡武豊町里中78","518400","たまご"
"売掛金","その他一括","","33127915","たまご"
"頁計","","","50311958",""
