"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)アークエース神奈川支店","神奈川県大和市下鶴間429-1","334972",""
"売掛金","有限会社GUSUKU","沖縄県宜野湾市伊佐2-2-162F","334594",""
"売掛金","有限会社コウキ","神奈川県横浜市南区永田東2-10-17","331100",""
"売掛金","ニイヌマ(株)","石巻市門脇字元浦屋敷2-20","330000",""
"売掛金","(株)ひしや","福島県二本松市榎戸2丁目11番地","326388",""
"売掛金","有限会社エス・アイ・シー","沖縄県糸満市武富574-8","325226",""
"売掛金","コンドーテック株式会社","大阪府大阪市港区福崎3丁目1番148号","324170",""
"売掛金","(株)島袋シマコーポレーション京都右京店","京都府京都市右京区西院西田町101","321883",""
"売掛金","株式会社平良ボールト","沖縄県浦添市牧港5-5-3","321846",""
"売掛金","大栄物産","沖縄県浦添市西原3-1-6","321655",""
"売掛金","金秀鋼材株式会社(鋼材部)(中部","沖縄県西原町小那覇1212","321309",""
"売掛金","株式会社屋部士建","沖縄県名護市港2-6-5","320568",""
"売掛金","與那覇金物店","沖縄県与那国町与那国62-1","320528",""
"売掛金","アートスペース(株)","大阪府堺市南区美木多上2345-3","318296",""
"売掛金","有限会社城間工業","沖縄県北中城村和仁屋261-30","313195",""
"売掛金","合資会社宮里製材所","沖縄県中頭郡中城村久場1913番地3","310415",""
"売掛金","古堅住設","沖縄県久米島町字真我里193","309918",""
"売掛金","藤建商(有)","宮城県柴田郡大河原町字新東14-12","309753",""
"売掛金","(株)島袋シマコーポレーション門真店","大阪府門真市島頭3-10-14","309041",""
"売掛金","株式会社シンドウ","茨城県かすみがらら市下稲吉1671","308484",""
"売掛金","(株)ヤマキ","福島県いわき市平谷川瀬二丁目13-5","306826",""
"売掛金","南歩商事","沖縄県うるま市字豊原256番地","304700",""
"売掛金","株式会社大慶産業","沖縄県那覇市曙1-9-22","304453",""
"売掛金","上地工業","沖縄県西原町小那覇491-1","304216",""
"売掛金","株式会社喜名新","沖縄県浦添市沢岻1429番地","303820",""
"売掛金","株式会社メイクマン(一日橋店)","沖縄県那覇市上間280","303353",""
"計","","","",""
