科目,名称(氏名),所在地(住所),期末現在高,摘要
電子記録債権,追浜工業(株),神奈川県横須賀市追浜本町1-114,"569,206",
電子記録債権,キーパー(株),神奈川県藤沢市辻堂神台2-4-36,"620,708",
電子記録債権,キーパー(株),神奈川県藤沢市辻堂神台2-4-36,"751,841",
電子記録債権,追浜工業(株),神奈川県横須賀市追浜本町1-114,"804,408",
電子記録債権,キーパー(株),神奈川県藤沢市辻堂神台2-4-36,"821,561",
電子記録債権,追浜工業(株),神奈川県横須賀市追浜本町1-114,"1,242,275",
計,,,"5,973,827",
合計,,,"189,548,997",
