"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","正進開発","和歌山県和歌山市岩橋","1252845",""
"〃","(株)三愛基礎工業","和歌山県和歌山市大谷","2614304",""
"〃","(株)北内組","和歌山県和歌山市鳴神","623744",""
"〃","岡野エンジニアリング(株)","和歌山県和歌山市磯の浦","6754225",""
"〃","(有)千旦コンクリート工業","和歌山県和歌山市祢宜","2851962",""
"〃","岡田機工(株)","和歌山県和歌山市網屋町","8487688",""
"〃","良誠工業(株)","和歌山県和歌山市松江北5丁目","10498757",""
"〃","(有)永晃建設工業","和歌山県和歌山市磯の浦","603470",""
"〃","丸山組(株)","和歌山県和歌山市湊","5258495",""
"〃","(株)城南建設","和歌山県和歌山市西浜","3066149",""
"〃","(株)穴吹ワークス","徳島県美馬市脇町大字猪尻西分","2410276",""
"〃","(有)石井土木","和歌山県和歌山市西小二里","1527218",""
"〃","南海砂利(株)","和歌山県橋本市学文路","1114472",""
"〃","(株)関組","和歌山県和歌山市関戸","1071224",""
"〃","(株)林","","955229",""
"〃","(株)共栄建設","和歌山県海南市野尻","738309",""
"〃","その他","","1885635",""
"計","","","51714002",""
