"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)藤原技研工業","松江市八幡町33","13010047",""
"","大東建託(株)","香川県高松市番町1-2-26","10492875",""
"","(株)竹谷商事","松江市八幡町9-3","10271165",""
"","(株)寿建設工業","出雲市灘分町2364","8809185",""
"","美保テクノス(株)","米子市昭和町25","2682939",""
"","(株)ナガ・ツキ","広島市中区吉島1-21-1","2635823",""
"","鹿島道路(株)松江出張所","松江市嫁島町10-6","2333436",""
"","大和ランテック(株)米子営業所","米子市両三柳5496","1975436",""
"","三親電材(株)","広島市中区千田町1-5-18","1925042",""
"","池田左官工業","松江市外中原町291","1639546",""
"","桑原造園","松江市東出雲町出雲郷89-24","1593605",""
"","源興行","松江市古志原4-16-18","1421199",""
"","(株)ハヤシ技建","米子市泉186-9","1244060",""
"","(株)伊藤工業","松江市宍道町上来待1688-8","1155129",""
"","(株)ひらぎの","松江市学園1-16-6","1131310",""
"","プラス1技建(株)","松江市八雲町西岩坂870-2","1082746",""
"","(株)uuuth","米子市夜見町3085-6","1021929",""
"","(有)中尾建設工業","松江市東長江町878","938150",""
"","(有)エスオーティー","鳥取市小山町西2-392","895063",""
"","(株)佐々木建設","松江市八幡町883-2","840660",""
"","(有)石倉建装","境港市竹内町3565-75","804019",""
"","TotalExterirやまさん","松江市東持田町208-31","640767",""
"","(有)日野工務店","出雲市西郷町454","611798",""
"","(有)大廣建設","松江市馬潟町341-4","604529",""
"","岩野建築","出雲市今市町397-4","587664",""
"","(有)勝部工業所","安来市荒島町1861-3","534379",""
"計","","","",""
