"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)安川ロジステック","入間市藤沢528-1","9358527",""
"〃","アサヒ紙工(株)","鴻巣市蓑田4070","6969534",""
"〃","(株)プランニング・ドゥ","上尾市上町1-1-13","3929586",""
"〃","(株)安川ロジステック(YED)","入間市狭山台3-4-5","3523428",""
"〃","(株)ナチュナルフーズ","熊谷市問屋町2-4-18","3154602",""
"〃","さくら産業(株)","秩父市別所1777","2994514",""
"〃","秀和物産(東京デリカ食品)","朝霞市泉水3-4-32","2574440",""
"〃","フクミツ倉業(株)","戸田市美女木7-13-7","2467549",""
"〃","サンポー食品(株)","北葛飾郡杉戸町本郷433-3","2091870",""
"〃","(有)リンクルパッケージ","川口市安行領根岸932-1","1941969",""
"〃","(株)サンフレッセ","北足立郡伊奈町西小針7-11","1915100",""
"〃","(株)ジャパンアート","入間市狭山ケ原桜木243","1830943",""
"〃","(株)フードタッチ","ふじみ野市亀久保1630-6","1830400",""
"〃","サン通商(有)","さいたま市浦和区元町2-12-16","1817206",""
"〃","(株)M&Nコーポレーション","戸田市笹目7-13-3","1788600",""
"〃","(有)飯生運輸","さいたま市岩槻区古ケ場1-7-9","1711776",""
"〃","佐川グローバルロジスティクス(株)","品川区勝島1-1-1東京SRC","1497045",""
"〃","(株)フルプラ","台東区台東3-11-6","1436105",""
"〃","(株)マブチ北関東","鴻巣市上谷1842-1","1214730",""
"〃","(株)キムラ商品課管理係","さいたま市北区別所町64-11","1204896",""
"〃","(株)あさひALC東日本","久喜市佐間字堤外707-1","1158630",""
"〃","(株)カリフオルニア堅果","川口市東領家3-12-15","1135200",""
"〃","(株)有利","さいたま市桜区田島10-1-13","1117820",""
"〃","(株)ポタジェガーデン","文京区千石1-29-11","1054515",""
"〃","当矢印刷(株)","豊島区南池袋2-19-3","1008801",""
"〃","(株)ミツマ","所沢市北原町867-2","1004900",""
"計","","","",""
