"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","三和工業(株)","広島市安佐北区安佐町後山570-1","8026370",""
"〃","HOWA(株)","春日井市味美白山町2-10-4","33292600",""
"〃","トヨタ紡織(株)","豊田市亀首町金山88番地","238370",""
"〃","盟和産業(株)","神奈川県厚木市寿町3-1-1","4824100",""
"〃","","","3116990",""
"〃","日本特殊塗料(株)","東京都北区王子3-23-2","166870",""
"〃","三井屋工業(株)","愛知県豊田市三軒町3丁目1番地","28490000",""
"〃","マクセルクレハ(株)","三重県津市観音寺町255","682000",""
"〃","(株)セキソー","岡崎市日名北町1-3","546150",""
"〃","藤シート(株)","大阪府豊中市豊南町東2-4-6","11660000",""
"〃","(株)林テレンプ","名古屋市中区上前津1-4-5","264000",""
"〃","エーティー技研(株)","岐阜県多治見市大原町2-38","37950",""
"〃","大塚産業マテリアル(株)","滋賀県長浜市八幡中山町1番地","2362800",""
"〃","(株)エルテック","岐阜県海津市濃町奥篠13-2","61600",""
"","売掛金計","","93769800",""
"未収入金","","","7268589",""
"〃","","","7444908",""
"〃","","","1620420","AGA立ち上げ準備費用支援金"
"〃","愛知労働局","","969180","雇用調整助成金2月分"
"〃","岡崎信用金庫","無利息融資4千万円分","39491","利子補給金(R5/2～R5/3)"
"〃","岡崎信用金庫","無利息融資2千万円分","24420","利子補給金(R5/2～R5/3)"
"〃","プレデンシャル生命保険","","6491610",""
"〃","","貸付金1,020,000THB分利息","119646","R4.4～R5.3月分"
"〃","","貸付金3,180,000THB分利息","248335","R4.8～R5.3月分"
"〃","","貸付金2,700,000THB分利息","65077","R5.1～R5.3月分"
"計","","","",""
