"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","てい一だ観光株式会社","糸満市西崎町5-14-11","3638540","部品・整備代"
"〃","(株)ナンキュウ海邦営業所","沖縄市海邦1-22-30","3175425","タイヤ代"
"〃","(株)リクソウ","石垣市真栄里562-1","2244029","部品代"
"〃","(有)やんばる運送","名護市伊差川766","2196292","部品・整備代"
"〃","日本カーソリューションズ(株)","東京都千代田区外神田4-14-1秋葉原UDX9階","2147244","部品・整備代"
"〃","(株)ナルネットコミュニケーションズ","愛知県春日井市下市場町5-1-16","1638283","整備代"
"〃","八重山自動車商会","石垣市大川25","1620669","部品代"
"〃","(有)ダイエイ重版","糸満市照屋1299-1","1570046","部品代"
"〃","航空自衛隊第9那覇基地","那覇市鏡水679","1517351","部品代"
"〃","オートバックスニュー北谷店","中頭郡北谷町美浜1-5-8","1492721","部品代"
"〃","オートバックスニューマチナト店","浦添市牧港2-48-7","1420166","部品代"
"〃","(有)エスケイ商事","浦添市内間1-8-22","1376670","部品代"
"〃","(有)城間自動車部品","島尻郡南風原町神里544","1369239","部品代"
"〃","(株)丸孝組","国頭郡大宜味村喜如嘉1117-1","1351097","整備代"
"〃","オートバックスニュー小禄店","那覇市高良3-4-5","1307514","部品代"
"〃","(株)大平機械","中頭郡西原町小那覇1288","1186063","部品代"
"〃","あいおいニッセイ同和損保(株)","那覇市泉崎1-20-1那覇ビジネスセンター9階","1120000","整備代"
"〃","(有)沖縄観葉植物運輸","国頭郡恩納村安富祖1889-1","1067041","整備代"
"〃","ダイヤモンドリース(株)","東京都品川区五反田1-31-1日本生命五反田ビル8階","1022263","車輌代"
"〃","その他","","68871519",""
"","","売掛金計","424390524",""
"未収入金","三菱ふそらトラック・バス(株)","神奈川県川崎市幸区鹿島田890-12","11979152","車輌対策金・他"
"〃","その他","","1727817",""
"","未収入金計","","13706969",""
"計","","","438097493",""
