"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","両備ホールディングス株式会社","岡山市南区藤田650-6","4891374","たまご"
"売掛金","伊藤忠食糧株式会社","東京都港区南青山1-1-1","4713746","たまご"
"売掛金","今里食品","宝塚市高司5丁目1番52号","4325400","たまご"
"売掛金","株式会社石田老舗","神戸市灘区大石南町二丁目8-10","4324811","たまご"
"売掛金","株式会社日本アクセス","島根県松江市北陵町55","4292816","たまご"
"売掛金","株式会社銀ビルストア","姫路市南町31","4256953","たまご"
"売掛金","松田産業株式会社","大阪市西淀川区大野三丁目1-28","4217141","たまご"
"売掛金","イセ食品","岡山県久米郡美咲町越尾679-1","4136440","たまご"
"売掛金","株式会社新保哲也アトリエ","尼崎市水堂町三丁目15-26","3905697","たまご"
"売掛金","株式会社山陽マルナカ","岡山県岡山市南区平福1丁目305-2","3742142","たまご"
"売掛金","生活協同組合連合会","","3537945","たまご"
"売掛金","トーワ物産","東京都千代田区岩本町3-10-1","3438063","たまご"
"売掛金","有限会社たまごの郷Yellow","丹波市氷上町三原151","3270668","たまご"
"売掛金","カネカ食品株式会社","大阪府摂津市鳥飼西5丁目1番8号","3248056","たまご"
"売掛金","石田鶏卵株式会社","神戸市東灘区深江浜町110-2","3225160","たまご"
"売掛金","旭食品株式会社","高知県南国市領石246","3185600","たまご"
"売掛金","(株)のだ初","","3114301","たまご"
"売掛金","株式会社ヒラタ","神戸市須磨区弥栄台五丁目11-2","3083089","たまご"
"売掛金","第一鶏卵","神戸市中央区若菜通5-2-7","2923536","たまご"
"売掛金","マックスバリュ西日本株式会社","姫路市北条口4-4","2866093","たまご"
"売掛金","めいらくコーポレーション(株)","名古屋市天白区中砂町310","2864376","たまご"
"売掛金","カネテツデリカフーズ(株)","","2862000","たまご"
"売掛金","宝製菓(株)","","2713838","たまご"
"売掛金","(株)サンクゼール","","2663280","たまご"
"売掛金","不二製油(株)","泉佐野市住吉町1","2650892","たまご"
"売掛金","フレッシュ青果","","2635824","たまご"
"頁計","","","91089241",""
