"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","日本交通株式会社","東京都千代田区紀尾井町3-12","7776000",""
"売掛金","株式会社リコー","東京都大田区中馬込1-3-6","5454000",""
"売掛金","東京システムハウス株式会社","東京都品川区西五反田7-1-10ユーズワンビル","5001983",""
"売掛金","株式会社ユニリタ","東京都港区港南2-15-1","4458240",""
"売掛金","株式会社アスペックス","東京都中央区八丁堀3-25-7","4320000",""
"売掛金","株式会社日立ソリューションズ","東京都品川区東品川4-12-7","2989440",""
"売掛金","株式会社ODNソリューション","沖縄県浦浦添市勢理客4-17-11","2332800",""
"売掛金","セイコーエプソン株式会社","東京都新宿区新宿4-1-6","2008800",""
"売掛金","株式会社アイネス","東京都千代田区三番町26","1749600",""
"売掛金","高山理化精機株式会社","長野県松本市大字笹賀5652-18","1555200",""
"売掛金","株式会社JP情報センター","東京都中央区勝どき3-12-1フォアフロントタワー15F","1301400",""
"売掛金","JPシステムソリューソン株式会社","東京都中央区勝どき3-12-1","998784",""
"売掛金","株式会社ジェーエムエーシステムズ","東京都港区海岸1-16-1","719280",""
"売掛金","鈴与株式会社","静岡県静岡市清水区入船町11-1","615600",""
"売掛金","株式会社アイサイト","東京都中央区新川2-6-16","540000",""
"売掛金","その他","","5023349",""
"計","","","46844476",""
