"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","モリモト印刷(株)","新宿区東五軒町3-19","16273180",""
"〃","共同印刷(株)","文京区小石川4-14-12","9903073",""
"〃","当矢印刷(株)","豊島区南池袋2-19-13当矢ビル","8961319",""
"〃","情報印刷(株)","川崎市高津区宇奈根718-15","8436248",""
"〃","ベクトル印刷(株)","文京区水道2-1-8ウィステリア文京","5435870",""
"〃","(株)新寿堂","板橋区東坂下1-13-2","5128159",""
"〃","(株)廣済堂","港区芝4-6-12","4763686",""
"〃","(株)太平印刷社","品川区東品川1-6-16","2544300",""
"〃","創美工芸(株)","文京区大塚3-37-2アサヒレジデンス102","2515992",""
"〃","(株)新星出版社","台東区台東2-24-10STビル","2215979",""
"〃","(株)双文社印刷所","板橋区熊野町13-11","2177692",""
"〃","(株)大観社","新座市畑中1-22-17","2133340",""
"〃","三省堂印刷(株)","千代田区三崎町2-22-18","2047262",""
"〃","(株)フクイン","文京区音羽1-23-3","1955553",""
"〃","日之出印刷(株)","豊島区東池袋5-3-8","1925297",""
"〃","(株)DNPグラフィカ","新宿区市谷加賀町1-1-1","1790216",""
"〃","TAC(株)","千代田区三崎町3-2-18西村ビル","1781497",""
"〃","横山印刷(株)","塁田区亀沢1-9-14","1189311",""
"〃","(株)興陽館","文京区西片1-17-8KSビル","879758",""
"〃","大村印刷(株)","港区芝1-9-3","837980",""
"〃","星野精版印刷(株)","荒川区西尾久4-7-6","829963",""
"〃","(株)リーブルテック","東京都北区堀船1-28-1","723535",""
"〃","奥村印刷(株)","北区栄町1-1","550000",""
"〃","(株)大豊印刷","板橋区小豆沢2-15-8","535480",""
